freq,unit,landcover,geo\TIME_PERIOD	2009 	2012 	2015 	2018 
A,KM2,LCC3,DE12	67 	76 	42 	119 
A,KM2,LCC3,DE13	218 	257 	226 	134 
A,KM2,LCC3,DE14	218 	169 	163 	308 
A,KM2,LCC3,DE2	381 	482 	513 	813 
A,KM2,LCC3,DE21	110 	172 	87 	148 
A,KM2,LCC3,DE22	89 	121 	177 	107 u
A,KM2,LCC3,DE23	17 u	42 u	78 	19 u
A,KM2,LCC3,DE24	50 u	15 u	46 u	89 u
A,KM2,LCC3,DE25	68 	43 u	14 u	97 
A,KM2,LCC3,DE26	25 u	59 	68 	167 
A,KM2,LCC3,DE27	20 u	29 u	43 u	186 u
A,KM2,LCC3,DE3	52 	15 u	37 u	12 u
A,KM2,LCC3,DE30	52 	15 u	37 u	12 u
A,KM2,LCC3,DE4	603 	202 	205 	391 
A,KM2,LCC3,DE40	603 	202 	205 	391 
A,KM2,LCC3,DE6	17 u	13 u	18 u	26 u
A,KM2,LCC3,DE60	17 u	13 u	18 u	26 u
A,KM2,LCC3,DE7	157 	180 	274 	384 
A,KM2,LCC3,DE71	88 	99 	137 	290 
A,KM2,LCC3,DE72	35 u	40 u	82 	57 
A,KM2,LCC3,DE73	34 u	41 u	55 	37 u
A,KM2,LCC3,DE8	68 u	68 	90 	66 
A,KM2,LCC3,DE80	68 u	68 	90 	66 
A,KM2,LCC3,DE9	444 	650 	542 	616 
A,KM2,LCC3,DE91	70 	144 	112 	10 u
A,KM2,LCC3,DE92	50 u	43 u	37 u	102 u
A,KM2,LCC3,DE93	244 	322 	285 	181 u
A,KM2,LCC3,DE94	80 	141 	108 	324 
A,KM2,LCC3,DEA	487 	244 	351 	611 
A,KM2,LCC3,DEA1	74 	14 u	40 u	227 
A,KM2,LCC3,DEA2	139 	126 	69 	143 
A,KM2,LCC3,DEA3	136 	28 u	77 	55 u
A,KM2,LCC3,DEA4	17 u	29 u	92 	76 
A,KM2,LCC3,DEA5	121 	47 	72 	110 u
A,KM2,LCC3,DEB	328 	180 	195 	107 
A,KM2,LCC3,DEB1	152 	96 	118 	41 
A,KM2,LCC3,DEB2	47 u	28 u	54 	38 
A,KM2,LCC3,DEB3	129 	55 	23 u	29 u
A,KM2,LCC3,DEC	50 u	46 u	45 u	39 u
A,KM2,LCC3,DEC0	50 u	46 u	45 u	39 u
A,KM2,LCC3,DED	259 	212 	162 	312 
A,KM2,LCC3,DED2	215 	138 	110 	136 
A,KM2,LCC3,DED4	44 u	61 	26 u	109 u
A,KM2,LCC3,DED5	: 	13 u	26 u	67 
A,KM2,LCC3,DEE	135 	103 	152 	256 
A,KM2,LCC3,DEE0	135 	103 	152 	256 
A,KM2,LCC3,DEF	67 	13 u	26 u	259 
A,KM2,LCC3,DEF0	67 	13 u	26 u	259 
A,KM2,LCC3,DEG	151 	130 	215 	528 u
A,KM2,LCC3,DEG0	151 	130 	215 	528 u
A,KM2,LCC3,DK	604 	341 	410 	923 
A,KM2,LCC3,DK0	604 	341 	410 	923 
A,KM2,LCC3,DK01	199 	30 u	86 	152 
A,KM2,LCC3,DK02	17 u	33 u	69 	166 u
A,KM2,LCC3,DK03	150 	102 	85 	162 
A,KM2,LCC3,DK04	135 	140 	134 	263 
A,KM2,LCC3,DK05	103 	36 u	35 u	180 
A,KM2,LCC3,EE	184 	151 	222 	298 
A,KM2,LCC3,EE0	184 	151 	222 	298 
A,KM2,LCC3,EE00	184 	151 	222 	298 
A,KM2,LCC3,EL	7951 	9980 	12759 	14534 
A,KM2,LCC3,EL3	170 	271 	373 	486 
A,KM2,LCC3,EL30	170 	271 	373 	486 
A,KM2,LCC3,EL4	1688 	2124 	2866 	3594 
A,KM2,LCC3,EL41	: 	512 	723 	982 
A,KM2,LCC3,EL42	142 	138 	205 	223 
A,KM2,LCC3,EL43	1546 	1473 	1937 	2389 
A,KM2,LCC3,EL5	1693 	2366 	2557 	3138 
A,KM2,LCC3,EL51	351 	794 	584 	958 
A,KM2,LCC3,EL52	1006 	963 	1201 	1237 
A,KM2,LCC3,EL53	97 	238 	338 	434 
A,KM2,LCC3,EL54	238 	371 	434 	510 
A,KM2,LCC3,EL6	4400 	5219 	6964 	7316 
A,KM2,LCC3,EL61	440 	409 	744 	1105 
A,KM2,LCC3,EL62	: 	328 	445 	568 
A,KM2,LCC3,EL63	911 	928 	1525 	2209 
A,KM2,LCC3,EL64	748 	1197 	1302 	1618 
A,KM2,LCC3,EL65	2301 	2357 	2948 	1816 
A,KM2,LCC3,ES	49676 	61796 	64059 	49172 
A,KM2,LCC3,ES1	365 	560 	398 	550 
A,KM2,LCC3,ES11	118 	253 	159 	278 
A,KM2,LCC3,ES12	50 	137 	113 	175 
A,KM2,LCC3,ES13	197 	171 	126 	97 
A,KM2,LCC3,ES2	2879 	2841 	2909 	1303 
A,KM2,LCC3,ES21	395 	272 	211 	61 
A,KM2,LCC3,ES22	292 	294 	393 	171 
A,KM2,LCC3,ES23	150 	296 	280 	80 
A,KM2,LCC3,ES24	2043 	1980 	2025 	991 
A,KM2,LCC3,ES3	571 	695 	786 	894 
A,KM2,LCC3,ES30	571 	695 	786 	894 
A,KM2,LCC3,ES4	18883 	24536 	25386 	23806 
A,KM2,LCC3,ES41	5140 	6060 	5122 	4927 
A,KM2,LCC3,ES42	5824 	7563 	8456 	5529 
A,KM2,LCC3,ES43	7919 	10914 	11809 	13350 
A,KM2,LCC3,ES5	5294 	5960 	7155 	3716 
A,KM2,LCC3,ES51	2157 	2461 	2887 	1872 
A,KM2,LCC3,ES52	3137 	2866 	3590 	1444 
A,KM2,LCC3,ES53	: 	634 	678 	400 
A,KM2,LCC3,ES6	21684 	27204 	27424 	18903 
A,KM2,LCC3,ES61	19764 	25619 	25756 	18399 
A,KM2,LCC3,ES62	1920 	1584 	1668 	504 
A,KM2,LCC3,EU27_2007	: 	144891 	145912 	139425 
A,KM2,LCC3,EU27_2020	: 	: 	144202 	138390 
A,KM2,LCC3,EU28	: 	: 	146675 	140984 
A,KM2,LCC3,EU_V	121543 	139492 	141517 	134481 
A,KM2,LCC3,FI	1470 	1424 	2047 	3072 
A,KM2,LCC3,FI1	1470 	1379 	2009 	3004 
A,KM2,LCC3,FI19	435 	381 	453 	716 
A,KM2,LCC3,FI1B	144 	67 u	102 	476 
A,KM2,LCC3,FI1C	297 	224 	374 	722 
A,KM2,LCC3,FI1D	594 	707 	1080 	1091 
A,KM2,LCC3,FI2	: 	45 u	38 u	68 
A,KM2,LCC3,FI20	: 	45 u	38 u	68 
A,KM2,LCC3,FR	7236 	6954 	6234 	7823 
A,KM2,LCC3,FR1	363 	141 	228 	267 
A,KM2,LCC3,FR10	363 	141 	228 	267 
A,KM2,LCC3,FR2	1180 	1009 	869 	: 
A,KM2,LCC3,FR21	51 u	23 u	62 	: 
A,KM2,LCC3,FR22	169 	112 	69 	: 
A,KM2,LCC3,FR23	295 	119 	151 	: 
A,KM2,LCC3,FR24	304 	275 	268 	: 
A,KM2,LCC3,FR25	242 	328 	278 	: 
A,KM2,LCC3,FR26	119 	152 	42 u	: 
A,KM2,LCC3,FR3	74 	143 	132 	: 
A,KM2,LCC3,FR30	74 	143 	132 	: 
A,KM2,LCC3,FR4	335 	412 	322 	: 
A,KM2,LCC3,FR41	101 	221 	101 	: 
A,KM2,LCC3,FR42	118 	104 	136 	: 
A,KM2,LCC3,FR43	116 	87 	85 	: 
A,KM2,LCC3,FR5	926 	856 	712 	: 
A,KM2,LCC3,FR51	290 	362 	404 	: 
A,KM2,LCC3,FR52	367 	343 	219 	: 
A,KM2,LCC3,FR53	270 	152 	89 	: 
A,KM2,LCC3,FR6	1644 	1432 	1622 	: 
A,KM2,LCC3,FR61	681 	615 	696 	: 
A,KM2,LCC3,FR62	740 	634 	697 	: 
A,KM2,LCC3,FR63	223 	183 	229 	: 
A,KM2,LCC3,FR7	851 	810 	813 	: 
A,KM2,LCC3,FR71	714 	645 	620 	: 
A,KM2,LCC3,FR72	137 	164 	193 	: 
A,KM2,LCC3,FR8	1863 	2152 	1536 	: 
A,KM2,LCC3,FR81	578 	776 	401 	: 
A,KM2,LCC3,FR82	1078 	1231 	994 	: 
A,KM2,LCC3,FR83	207 	145 	141 	: 
A,KM2,LCC3,FRB	: 	: 	: 	353 
A,KM2,LCC3,FRB0	: 	: 	: 	353 
A,KM2,LCC3,FRC	: 	: 	: 	444 u
A,KM2,LCC3,FRC1	: 	: 	: 	110 
A,KM2,LCC3,FRC2	: 	: 	: 	334 u
A,KM2,LCC3,FRD	: 	: 	: 	463 
A,KM2,LCC3,FRD1	: 	: 	: 	348 
A,KM2,LCC3,FRD2	: 	: 	: 	116 u
A,KM2,LCC3,FRE	: 	: 	: 	290 
A,KM2,LCC3,FRE1	: 	: 	: 	153 
A,KM2,LCC3,FRE2	: 	: 	: 	136 
A,KM2,LCC3,FRF	: 	: 	: 	211 
A,KM2,LCC3,FRF1	: 	: 	: 	16 u
A,KM2,LCC3,FRF2	: 	: 	: 	89 
A,KM2,LCC3,FRF3	: 	: 	: 	105 
A,KM2,LCC3,FRG	: 	: 	: 	460 
A,KM2,LCC3,FRG0	: 	: 	: 	460 
A,KM2,LCC3,FRH	: 	: 	: 	371 
A,KM2,LCC3,FRH0	: 	: 	: 	371 
A,KM2,LCC3,FRI	: 	: 	: 	1481 
A,KM2,LCC3,FRI1	: 	: 	: 	998 
A,KM2,LCC3,FRI2	: 	: 	: 	252 
A,KM2,LCC3,FRI3	: 	: 	: 	232 
A,KM2,LCC3,FRJ	: 	: 	: 	1601 
A,KM2,LCC3,FRJ1	: 	: 	: 	680 
A,KM2,LCC3,FRJ2	: 	: 	: 	921 
A,KM2,LCC3,FRK	: 	: 	: 	641 
A,KM2,LCC3,FRK1	: 	: 	: 	194 
A,KM2,LCC3,FRK2	: 	: 	: 	448 
A,KM2,LCC3,FRL	: 	: 	: 	1089 
A,KM2,LCC3,FRL0	: 	: 	: 	1089 
A,KM2,LCC3,FRM	: 	: 	: 	152 
A,KM2,LCC3,FRM0	: 	: 	: 	152 
A,KM2,LCC3,HR	: 	: 	763 	1559 
A,KM2,LCC3,HR0	: 	: 	763 	1559 
A,KM2,LCC3,HR03	: 	: 	420 	986 
A,KM2,LCC3,HR04	: 	: 	343 	572 
A,KM2,LCC3,HU	1237 	884 	1025 	1900 
A,KM2,LCC3,HU1	213 	135 	53 u	135 
A,KM2,LCC3,HU10	213 	135 	53 u	: 
A,KM2,LCC3,HU11	: 	: 	: 	41 
A,KM2,LCC3,HU12	: 	: 	: 	94 
A,KM2,LCC3,HU2	282 	237 	289 	907 
A,KM2,LCC3,HU21	84 	60 u	54 u	171 
A,KM2,LCC3,HU22	100 	104 	141 	534 
A,KM2,LCC3,HU23	99 	73 	95 	202 
A,KM2,LCC3,HU3	742 	513 	683 	858 
A,KM2,LCC3,HU31	184 	131 	189 	225 
A,KM2,LCC3,HU32	406 	322 	327 	278 u
A,KM2,LCC3,HU33	153 	60 u	167 	356 
A,KM2,LCC3,IE	398 	461 	247 	181 
A,KM2,LCC3,IE0	398 	461 	247 	181 
A,KM2,LCC3,IE01	33 u	139 	75 	: 
A,KM2,LCC3,IE02	365 	323 	172 	: 
A,KM2,LCC3,IE04	: 	: 	: 	8 
A,KM2,LCC3,IE05	: 	: 	: 	87 
A,KM2,LCC3,IE06	: 	: 	: 	86 
A,KM2,LCC3,IT	19563 	20794 	20812 	21275 
A,KM2,LCC3,ITC	962 	928 	727 	672 
A,KM2,LCC3,ITC1	272 	478 	392 	347 
A,KM2,LCC3,ITC2	: 	: 	25 u	: 
A,KM2,LCC3,ITC3	391 	257 	144 	175 
A,KM2,LCC3,ITC4	299 	193 	167 	150 
A,KM2,LCC3,ITF	9816 	10233 	10723 	10602 
A,KM2,LCC3,ITF1	497 	605 	696 	742 
A,KM2,LCC3,ITF2	236 	232 	299 	146 
A,KM2,LCC3,ITF3	1310 	1565 	1495 	1780 
A,KM2,LCC3,ITF4	4455 	4755 	4709 	4556 
A,KM2,LCC3,ITF5	649 	686 	1225 	711 
A,KM2,LCC3,ITF6	2669 	2389 	2299 	2667 
A,KM2,LCC3,ITG	4499 	4946 	4548 	5129 
A,KM2,LCC3,ITG1	3740 	3764 	3143 	4148 
A,KM2,LCC3,ITG2	758 	1183 	1405 	981 
A,KM2,LCC3,ITH	1372 	1340 	1401 	1662 
A,KM2,LCC3,ITH1	205 	292 	317 	126 u
A,KM2,LCC3,ITH2	94 	89 	79 	84 u
A,KM2,LCC3,ITH3	332 	230 	306 	161 
A,KM2,LCC3,ITH4	26 u	44 	59 	130 
A,KM2,LCC3,ITH5	716 	684 	641 	1160 
A,KM2,LCC3,ITI	2914 	3347 	3412 	3210 
A,KM2,LCC3,ITI1	1017 	1077 	1036 	1079 
A,KM2,LCC3,ITI2	425 	423 	485 	404 
A,KM2,LCC3,ITI3	128 	184 	242 	469 u
A,KM2,LCC3,ITI4	1344 	1663 	1649 	1258 
A,KM2,LCC3,LT	176 	255 	295 	674 
A,KM2,LCC3,LT0	176 	255 	295 	674 
A,KM2,LCC3,LT00	176 	255 	295 	: 
A,KM2,LCC3,LT01	: 	: 	: 	112 
A,KM2,LCC3,LT02	: 	: 	: 	561 
A,KM2,LCC3,LU	35 u	13 u	13 p	4 u
A,KM2,LCC3,LU0	35 u	13 u	13 p	4 u
A,KM2,LCC3,LU00	35 u	13 u	13 p	4 u
A,KM2,LCC3,LV	345 	317 	168 	710 
A,KM2,LCC3,LV0	345 	317 	168 	710 
A,KM2,LCC3,LV00	345 	317 	168 	710 
A,KM2,LCC3,MT	: 	9 u	8 u	10 u
A,KM2,LCC3,MT0	: 	9 u	8 u	10 u
A,KM2,LCC3,MT00	: 	9 u	8 u	10 u
A,KM2,LCC3,NL	1187 	926 	1156 	1157 
A,KM2,LCC3,NL1	45 u	26 u	94 	181 
A,KM2,LCC3,NL11	: 	: 	: 	14 u
A,KM2,LCC3,NL12	: 	12 u	37 u	67 
A,KM2,LCC3,NL13	45 u	14 u	57 u	99 
A,KM2,LCC3,NL2	643 	518 	587 	516 
A,KM2,LCC3,NL21	77 	49 u	71 u	134 
A,KM2,LCC3,NL22	495 	420 	440 	223 
A,KM2,LCC3,NL23	72 	50 	76 	159 
A,KM2,LCC3,NL3	305 	218 	275 	205 
A,KM2,LCC3,NL31	137 	110 	137 	62 
A,KM2,LCC3,NL32	107 	49 	84 	40 
A,KM2,LCC3,NL33	: 	14 u	24 u	46 u
A,KM2,LCC3,NL34	61 	46 	29 u	56 
A,KM2,LCC3,NL4	194 	163 	200 	255 
A,KM2,LCC3,NL41	107 	102 	144 	179 
A,KM2,LCC3,NL42	87 	61 	56 	75 
A,KM2,LCC3,PL	3266 	2836 	3081 	4312 
A,KM2,LCC3,PL1	1310 	1251 	1266 	: 
A,KM2,LCC3,PL11	291 	308 	329 	: 
A,KM2,LCC3,PL12	1019 	943 	938 	: 
A,KM2,LCC3,PL2	185 	121 	188 	541 
A,KM2,LCC3,PL21	134 	105 	145 	235 
A,KM2,LCC3,PL22	51 u	17 u	43 u	307 
A,KM2,LCC3,PL3	917 	706 	883 	: 
A,KM2,LCC3,PL31	492 	337 	452 	: 
A,KM2,LCC3,PL32	67 	46 u	118 	: 
A,KM2,LCC3,PL33	325 	271 	300 	: 
A,KM2,LCC3,PL34	34 u	52 	13 u	: 
A,KM2,LCC3,PL4	244 	350 	398 	309 
A,KM2,LCC3,PL41	150 	227 	224 	180 
A,KM2,LCC3,PL42	35 u	71 	117 	102 
A,KM2,LCC3,PL43	60 	52 	56 	27 u
A,KM2,LCC3,PL5	230 	159 	99 	163 
A,KM2,LCC3,PL51	196 	127 	83 	138 
A,KM2,LCC3,PL52	34 u	32 u	16 u	26 u
A,KM2,LCC3,PL6	380 	248 	247 	417 
A,KM2,LCC3,PL61	117 	55 	57 	117 u
A,KM2,LCC3,PL62	42 u	74 	63 	101 u
A,KM2,LCC3,PL63	221 	119 	126 	198 u
A,KM2,LCC3,PL7	: 	: 	: 	781 
A,KM2,LCC3,PL71	: 	: 	: 	407 
A,KM2,LCC3,PL72	: 	: 	: 	375 
A,KM2,LCC3,PL8	: 	: 	: 	757 
A,KM2,LCC3,PL81	: 	: 	: 	429 
A,KM2,LCC3,PL82	: 	: 	: 	183 
A,KM2,LCC3,PL84	: 	: 	: 	146 
A,KM2,LCC3,PL9	: 	: 	: 	1344 
A,KM2,LCC3,PL91	: 	: 	: 	193 
A,KM2,LCC3,PL92	: 	: 	: 	1152 
A,KM2,LCC3,PT	12834 	12782 	11017 	9594 
A,KM2,LCC3,PT1	12834 	12782 	11017 	9594 
A,KM2,LCC3,PT11	1858 	1481 	1531 	1933 
A,KM2,LCC3,PT15	513 	682 	550 	551 
A,KM2,LCC3,PT16	1513 	1522 	1457 	2089 
A,KM2,LCC3,PT17	188 	146 	103 	100 
A,KM2,LCC3,PT18	8762 	8952 	7376 	4921 
A,KM2,LCC3,RO	: 	3903 	2848 	2912 
A,KM2,LCC3,RO1	: 	1266 	1150 	1173 
A,KM2,LCC3,RO11	: 	782 	828 	902 
A,KM2,LCC3,RO12	: 	484 	322 	271 
A,KM2,LCC3,RO2	: 	750 	423 	452 
A,KM2,LCC3,RO21	: 	461 	236 	221 
A,KM2,LCC3,RO22	: 	289 	187 	232 
A,KM2,LCC3,RO3	: 	749 	450 	550 
A,KM2,LCC3,RO31	: 	749 	420 	526 
A,KM2,LCC3,RO32	: 	: 	30 u	24 u
A,KM2,LCC3,RO4	: 	1137 	826 	737 
A,KM2,LCC3,RO41	: 	553 	342 	434 
A,KM2,LCC3,RO42	: 	584 	483 	302 
A,KM2,LCC3,SE	5560 	10413 	9763 	6861 
A,KM2,LCC3,SE1	1266 	1205 	1267 	1050 
A,KM2,LCC3,SE11	532 	363 	436 	312 
A,KM2,LCC3,SE12	734 	843 	831 	738 
A,KM2,LCC3,SE2	1740 	2443 	2038 	1747 
A,KM2,LCC3,SE21	465 	731 	641 	701 
A,KM2,LCC3,SE22	367 	378 	431 	365 
A,KM2,LCC3,SE23	908 	1334 	966 	681 
A,KM2,LCC3,SE3	2554 	6765 	6457 	4064 
A,KM2,LCC3,SE31	506 	1591 	1108 	1765 
A,KM2,LCC3,SE32	493 	1227 	1031 	677 
A,KM2,LCC3,SE33	1555 	3947 	4318 	1621 
A,KM2,LCC3,SI	255 	174 	188 	373 
A,KM2,LCC3,SI0	255 	174 	188 	373 
A,KM2,LCC3,SI03	82 	79 	92 	250 
A,KM2,LCC3,SI04	173 	95 	96 	123 
A,KM2,LCC3,SK	489 	311 	253 	406 
A,KM2,LCC3,SK0	489 	311 	253 	406 
A,KM2,LCC3,SK01	34 u	30 u	: 	18 u
A,KM2,LCC3,SK02	128 	103 	74 	117 u
A,KM2,LCC3,SK03	99 	72 	94 	227 
A,KM2,LCC3,SK04	228 	107 	86 	44 
A,KM2,LCC3,UK	3221 	3938 	2473 	2594 
A,KM2,LCC3,UKC	30 u	46 	15 u	29 u
A,KM2,LCC3,UKC1	15 u	23 u	15 u	19 u
A,KM2,LCC3,UKC2	15 u	23 u	: 	10 u
A,KM2,LCC3,UKD	172 	282 	190 	282 
A,KM2,LCC3,UKD1	77 	68 	47 u	94 
A,KM2,LCC3,UKD3	30 u	33 u	35 u	146 u
A,KM2,LCC3,UKD4	48 u	43 u	55 u	9 u
A,KM2,LCC3,UKD6	17 u	102 	21 u	28 u
A,KM2,LCC3,UKD7	: 	36 u	32 u	5 u
A,KM2,LCC3,UKE	140 	621 	108 	57 
A,KM2,LCC3,UKE1	: 	162 	: 	: 
A,KM2,LCC3,UKE2	52 u	422 	59 u	43 
A,KM2,LCC3,UKE3	54 u	: 	13 u	4 u
A,KM2,LCC3,UKE4	35 u	37 u	37 u	11 u
A,KM2,LCC3,UKF	65 	199 	128 	125 
A,KM2,LCC3,UKF1	65 	140 	110 	61 
A,KM2,LCC3,UKF2	: 	: 	: 	44 u
A,KM2,LCC3,UKF3	: 	60 u	19 u	20 u
A,KM2,LCC3,UKG	208 	389 	282 	179 
A,KM2,LCC3,UKG1	77 	200 	176 	115 
A,KM2,LCC3,UKG2	113 	167 	87 	58 
A,KM2,LCC3,UKG3	18 u	22 u	18 u	6 u
A,KM2,LCC3,UKH	349 	278 	303 	190 
A,KM2,LCC3,UKH1	299 	196 	189 	105 
A,KM2,LCC3,UKH2	17 u	61 u	66 	57 
A,KM2,LCC3,UKH3	33 u	21 u	48 u	28 u
A,KM2,LCC3,UKI	43 u	57 u	36 u	21 u
A,KM2,LCC3,UKI4	: 	: 	: 	7 u
A,KM2,LCC3,UKI5	24 u	22 u	18 u	: 
A,KM2,LCC3,UKI6	19 u	17 u	18 u	4 u
A,KM2,LCC3,UKI7	: 	18 u	: 	11 u
A,KM2,LCC3,UKJ	427 	687 	547 	661 
A,KM2,LCC3,UKJ1	48 u	138 	71 u	117 
A,KM2,LCC3,UKJ2	141 	193 	145 	178 
A,KM2,LCC3,UKJ3	101 	172 	121 	114 
A,KM2,LCC3,UKJ4	137 	184 	210 	253 
A,KM2,LCC3,UKK	505 	355 	264 	179 
A,KM2,LCC3,UKK1	139 	58 u	81 	92 
A,KM2,LCC3,UKK2	153 	91 	30 u	21 u
A,KM2,LCC3,UKK3	79 	93 	44 u	41 u
A,KM2,LCC3,UKK4	134 	113 	108 	24 u
A,KM2,LCC3,UKL	260 	147 	118 	105 
A,KM2,LCC3,UKL1	129 	117 	118 	96 
A,KM2,LCC3,UKL2	131 	30 u	: 	9 u
A,KM2,LCC3,UKM	964 	816 	436 	496 
A,KM2,LCC3,UKM2	407 	309 	201 	: 
A,KM2,LCC3,UKM3	148 	241 	129 	: 
A,KM2,LCC3,UKM5	71 	26 u	26 u	39 u
A,KM2,LCC3,UKM6	339 	241 	80 	184 
A,KM2,LCC3,UKM7	: 	: 	: 	160 
A,KM2,LCC3,UKM8	: 	: 	: 	36 
A,KM2,LCC3,UKM9	: 	: 	: 	77 
A,KM2,LCC3,UKN	58 u	61 u	46 u	270 u
A,KM2,LCC3,UKN0	58 u	61 u	46 u	270 u
A,PC,LC,AT	100.0 	100.0 	100.0 	100.0 
A,PC,LC,AT1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,AT11	100.0 	100.0 	100.0 	100.0 
A,PC,LC,AT12	100.0 	100.0 	100.0 	100.0 
A,PC,LC,AT13	100.0 	100.0 	100.0 	100.0 
A,PC,LC,AT2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,AT21	100.0 	100.0 	100.0 	100.0 
A,PC,LC,AT22	100.0 	100.0 	100.0 	100.0 
A,PC,LC,AT3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,AT31	100.0 	100.0 	100.0 	100.0 
A,PC,LC,AT32	100.0 	100.0 	100.0 	100.0 
A,PC,LC,AT33	100.0 	100.0 	100.0 	100.0 
A,PC,LC,AT34	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE10	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE21	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE22	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE23	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE24	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE25	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE31	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE32	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE33	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE34	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BE35	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BG	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BG3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BG31	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BG32	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BG33	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BG34	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BG4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BG41	100.0 	100.0 	100.0 	100.0 
A,PC,LC,BG42	100.0 	100.0 	100.0 	100.0 
A,PC,LC,CY	100.0 	100.0 	100.0 	100.0 
A,PC,LC,CY0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,CY00	100.0 	100.0 	100.0 	100.0 
A,PC,LC,CZ	100.0 	100.0 	100.0 	100.0 
A,PC,LC,CZ0	100.0 	100.0 	100.0 	100.0 
A,PC,LC,CZ01	100.0 	100.0 	100.0 	100.0 
A,PC,LC,CZ02	100.0 	100.0 	100.0 	100.0 
A,PC,LC,CZ03	100.0 	100.0 	100.0 	100.0 
A,PC,LC,CZ04	100.0 	100.0 	100.0 	100.0 
A,PC,LC,CZ05	100.0 	100.0 	100.0 	100.0 
A,PC,LC,CZ06	100.0 	100.0 	100.0 	100.0 
A,PC,LC,CZ07	100.0 	100.0 	100.0 	100.0 
A,PC,LC,CZ08	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE11	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE12	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE13	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE14	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE21	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE22	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE23	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE24	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE25	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE26	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE27	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE30	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE40	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE5	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE50	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE6	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE60	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE7	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE71	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE72	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE73	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE8	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE80	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE9	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE91	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE92	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE93	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DE94	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEA	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEA1	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEA2	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEA3	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEA4	100.0 	100.0 	100.0 	100.0 
A,PC,LC,DEA5	100.0 	100.0 	100.0 	100.0 
