freq,indic_sb,nace_r2,ceparema,geo\TIME_PERIOD	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 
A,V21120,C33,CEPA9,UK	: c	: c	: c	: c	: c	: c	: c	: c	0.0 	0.0 	0.0 
A,V21120,C33,TOT_CEPA,AT	0.2 	0.2 	0.0 	0.0 	0.0 	0.2 	0.0 	0.0 	0.1 	0.3 	0.0 b
A,V21120,C33,TOT_CEPA,BE	0.4 	0.2 	0.2 	0.1 	0.3 	0.2 	0.0 	0.1 	0.0 	0.0 	0.1 b
A,V21120,C33,TOT_CEPA,BG	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b
A,V21120,C33,TOT_CEPA,CH	: 	: c	: 	: 	: 	: u	: 	: 	: c	: 	: u
A,V21120,C33,TOT_CEPA,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21120,C33,TOT_CEPA,CZ	0.1 	: c	: c	0.1 	0.3 	0.5 	0.3 	0.4 	0.3 	0.2 	: c
A,V21120,C33,TOT_CEPA,DE	0.9 d	0.5 	2.1 	1.0 	0.7 	1.3 	0.5 	1.3 	2.1 	1.3 	2.2 b
A,V21120,C33,TOT_CEPA,DK	: 	: u	: u	: u	: u	: u	: u	0.2 	: u	: u	: bu
A,V21120,C33,TOT_CEPA,EE	0.0 	: c	: c	: c	: c	: c	: c	0.0 	: c	: c	0.0 b
A,V21120,C33,TOT_CEPA,EL	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 b
A,V21120,C33,TOT_CEPA,ES	0.1 d	1.4 	1.6 	1.0 	0.2 	0.7 	0.7 	0.4 	0.8 	0.5 	0.4 b
A,V21120,C33,TOT_CEPA,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 	: bc	0.0 
A,V21120,C33,TOT_CEPA,FR	6.0 	2.7 	2.2 	0.7 	1.1 	1.9 	2.5 	2.3 	0.6 	: bc	0.8 
A,V21120,C33,TOT_CEPA,HR	0.2 	0.4 	: c	: c	0.0 	: c	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21120,C33,TOT_CEPA,HU	0.0 	0.1 	0.2 	0.0 	0.1 	0.1 	0.0 	0.1 	0.0 	0.0 	0.1 
A,V21120,C33,TOT_CEPA,IE	0.0 	0.0 	0.8 	2.0 	0.0 	0.0 	0.0 	: c	: c	: c	: c
A,V21120,C33,TOT_CEPA,IT	0.1 	6.9 	0.3 	0.0 	0.0 	0.0 	0.4 	0.2 	0.0 	0.0 b	1.6 
A,V21120,C33,TOT_CEPA,LT	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.0 b
A,V21120,C33,TOT_CEPA,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 p
A,V21120,C33,TOT_CEPA,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21120,C33,TOT_CEPA,NL	0.4 	0.4 	: c	0.3 	0.7 	2.0 	1.3 	0.6 	4.2 	: c	1.4 
A,V21120,C33,TOT_CEPA,NO	0.0 	0.0 	0.1 	0.0 	0.4 	0.2 	0.1 	0.1 	0.0 	0.2 	0.0 b
A,V21120,C33,TOT_CEPA,PL	: c	: c	0.0 	: c	: cd	1.1 d	: cd	: cd	: cd	0.0 d	: bcd
A,V21120,C33,TOT_CEPA,PT	0.1 	0.1 	0.3 	0.1 	0.2 	0.8 b	0.6 	2.0 	0.1 	0.3 	0.1 
A,V21120,C33,TOT_CEPA,RO	1.1 	0.5 p	0.0 	0.3 	0.7 	0.6 	0.1 	0.1 	0.1 	0.1 	0.0 b
A,V21120,C33,TOT_CEPA,RS	: 	: 	: 	: 	: 	: 	: 	: 	0.0 p	0.0 p	0.0 
A,V21120,C33,TOT_CEPA,SE	4.4 	2.0 	3.8 	1.6 	1.7 	0.0 	0.0 	0.3 	: c	0.6 	0.0 b
A,V21120,C33,TOT_CEPA,SI	0.0 	: c	: c	0.0 	0.2 	0.3 	: c	: c	0.7 	0.3 	0.3 
A,V21120,C33,TOT_CEPA,SK	0.2 	0.0 	0.3 	0.0 	0.0 	0.3 	0.1 	0.0 	0.0 	0.0 	0.0 
A,V21120,C33,TOT_CEPA,UK	123.9 	: c	: c	: c	: c	: c	: c	: c	0.0 	0.0 	0.0 
A,V21120,D,CEPA1,AT	5.0 	5.5 	3.4 	4.0 	2.7 	2.7 	3.6 	5.1 	1.9 	1.1 	4.2 b
A,V21120,D,CEPA1,BE	: c	0.0 	1.8 	0.3 	9.0 	1.7 	9.0 	1.4 	0.0 	72.2 	113.7 b
A,V21120,D,CEPA1,BG	: 	0.0 	: c	: c	: c	0.3 	: c	: c	: c	: c	: bc
A,V21120,D,CEPA1,CH	: 	6.4 	: 	: 	: 	16.5 	: 	: 	6.1 	: 	12.4 
A,V21120,D,CEPA1,CY	0.0 	0.0 	0.0 	: c	: c	: c	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21120,D,CEPA1,CZ	: c	: c	15.5 	24.3 	38.6 	60.4 	41.7 	83.2 	: c	108.6 	47.7 
A,V21120,D,CEPA1,DE	93.0 d	84.1 	88.4 	18.1 	22.6 d	14.8 d	14.1 d	131.2 d	31.5 d	28.0 d	42.4 b
A,V21120,D,CEPA1,DK	: 	: u	: u	: u	: u	: u	: u	9.2 	: u	: u	: bu
A,V21120,D,CEPA1,EE	1.7 	0.7 	: c	: c	: c	: c	: c	: c	7.4 	: c	: bc
A,V21120,D,CEPA1,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 b
A,V21120,D,CEPA1,ES	228.7 d	65.4 	31.6 	45.7 	12.4 	15.0 	65.6 	14.8 	22.5 	45.1 	47.6 b
A,V21120,D,CEPA1,FI	13.0 	11.3 	12.0 	53.7 	47.6 	17.1 b	29.1 	44.1 	: c	28.7 b	26.8 
A,V21120,D,CEPA1,FR	58.4 	61.3 	: c	63.8 	18.4 	42.2 	20.7 	28.3 	47.4 	47.5 b	33.1 
A,V21120,D,CEPA1,HR	: c	0.0 	: c	6.4 	: c	: c	2.0 	: c	0.2 	0.0 	0.0 
A,V21120,D,CEPA1,HU	6.6 	1.9 	1.1 	5.4 	2.0 	1.4 	3.1 	1.4 	0.0 	0.0 	0.0 
A,V21120,D,CEPA1,IT	47.6 	54.8 	76.4 	24.9 	17.1 	5.1 	4.1 	9.8 	26.7 	54.1 b	16.1 
A,V21120,D,CEPA1,LT	2.3 	9.5 	13.3 	59.5 	4.6 	5.6 	19.3 	11.7 	8.7 	0.4 	0.6 b
A,V21120,D,CEPA1,MK	: 	: 	: 	: 	: 	: 	: 	0.2 p	: 	: 	0.0 p
A,V21120,D,CEPA1,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21120,D,CEPA1,NL	447.6 	: 	57.8 	97.0 	: c	: c	: c	: c	: c	: c	: c
A,V21120,D,CEPA1,NO	0.0 	0.0 	0.0 	0.0 	8.2 	0.8 	1.6 	0.1 	3.7 	1.0 	0.7 b
A,V21120,D,CEPA1,PL	185.1 	234.8 	217.1 	415.6 	280.7 d	225.3 d	356.7 d	243.0 d	150.5 d	115.4 d	137.1 bd
A,V21120,D,CEPA1,PT	0.2 	0.2 	1.0 	10.4 	: c	2.6 b	: c	0.0 	0.0 	0.0 	0.0 
A,V21120,D,CEPA1,RO	16.8 	48.8 p	5.1 	14.9 	28.8 	87.0 	34.8 	11.5 	8.8 	20.5 	40.4 b
A,V21120,D,CEPA1,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.6 p	0.0 
A,V21120,D,CEPA1,SE	: c	31.7 	30.6 	: c	57.5 	106.2 	104.8 	: c	24.4 	65.7 	146.7 b
A,V21120,D,CEPA1,SI	24.3 	24.4 	23.3 	63.5 	104.6 	63.2 	46.0 	16.4 	3.3 	5.9 	7.5 
A,V21120,D,CEPA1,SK	0.0 	5.4 	17.1 	0.3 	: c	0.3 	1.7 	31.1 	3.4 	0.2 	3.6 
A,V21120,D,CEPA1,UK	: cd	: cd	: cd	: c	: c	: c	: c	: c	84.7 	0.5 	0.0 
A,V21120,D,CEPA2,AT	0.3 	0.2 	0.2 	0.4 	0.3 	0.3 	0.3 	0.3 	0.3 	0.4 	0.6 b
A,V21120,D,CEPA2,BE	: c	0.0 	0.2 	0.1 	0.6 	0.8 	0.0 	0.5 	0.0 	0.0 	0.0 b
A,V21120,D,CEPA2,BG	: 	0.0 	: c	: c	: c	: c	: c	0.0 	0.0 	: c	0.0 b
A,V21120,D,CEPA2,CH	: 	: c	: 	: 	: 	0.1 	: 	: 	0.0 	: 	2.1 
A,V21120,D,CEPA2,CY	0.0 	0.0 	0.0 	: c	: c	: c	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21120,D,CEPA2,CZ	: c	0.6 	: c	2.1 	1.7 	3.0 	1.0 	: c	0.3 	: c	: c
A,V21120,D,CEPA2,DE	10.4 d	12.0 	12.2 	11.4 	23.9 d	21.9 d	30.8 d	41.9 d	23.4 d	35.5 d	23.9 b
A,V21120,D,CEPA2,DK	: 	: u	: u	: u	: u	: u	: u	0.0 	: u	: u	: bu
A,V21120,D,CEPA2,EE	0.0 	0.0 	0.0 	0.0 	3.3 	0.0 	0.0 	: c	0.0 	0.0 	: bc
A,V21120,D,CEPA2,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 b
A,V21120,D,CEPA2,ES	7.0 d	6.6 	9.7 	14.1 	18.1 	2.6 	1.5 	0.4 	0.5 	2.3 	2.5 b
A,V21120,D,CEPA2,FI	0.0 	0.1 	0.0 	0.0 	0.3 	0.1 b	: c	: c	: c	: bc	1.0 
A,V21120,D,CEPA2,FR	: c	: c	: c	: c	: c	: c	: c	: c	3.0 	2.5 b	1.4 
A,V21120,D,CEPA2,HR	: c	0.0 	6.6 	: c	: c	: c	0.9 	: c	0.0 	0.0 	0.0 
A,V21120,D,CEPA2,HU	2.5 	4.3 	1.8 	4.8 	0.4 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21120,D,CEPA2,IT	1.6 	4.5 	17.2 	2.3 	2.7 	0.6 	1.7 	0.8 	2.4 	0.9 b	2.7 
A,V21120,D,CEPA2,LT	0.0 	0.6 	3.9 	1.0 	3.8 	0.0 	1.5 	0.0 	0.4 	0.0 	0.9 b
A,V21120,D,CEPA2,MK	: 	: 	: 	: 	: 	: 	: 	0.0 p	: 	: 	0.0 p
A,V21120,D,CEPA2,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21120,D,CEPA2,NL	0.0 	: 	: c	0.0 	: c	: c	: c	: c	0.0 	0.0 	0.0 
A,V21120,D,CEPA2,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.1 	0.0 	0.0 b
A,V21120,D,CEPA2,PL	: c	: c	: c	: c	: cd	: cd	: cd	: cd	: cd	0.0 d	: bcd
A,V21120,D,CEPA2,PT	0.0 	0.6 	0.0 	0.0 	: c	: bc	0.1 	0.2 	0.0 	0.0 	0.0 
A,V21120,D,CEPA2,RO	2.6 	7.3 p	1.8 	1.9 	1.5 	2.2 	0.2 	2.1 	0.1 	0.1 	0.1 b
A,V21120,D,CEPA2,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 p	0.0 
A,V21120,D,CEPA2,SE	: c	20.1 	18.7 	: c	: c	: c	1.7 	: c	: c	: c	5.2 b
A,V21120,D,CEPA2,SI	0.1 	0.5 	0.9 	0.7 	0.9 	0.6 	0.3 	0.8 	0.1 	0.6 	3.1 
A,V21120,D,CEPA2,SK	0.0 	0.1 	: c	0.0 	: c	0.3 	0.0 	0.0 	0.0 	0.0 	0.2 
A,V21120,D,CEPA2,UK	: cd	: cd	: cd	: c	: c	: c	: c	: c	0.3 	0.0 	0.0 
A,V21120,D,CEPA3,AT	0.0 	0.1 	0.0 	0.0 	0.0 	6.8 	8.1 	0.1 	0.1 	0.2 	0.1 b
A,V21120,D,CEPA3,BE	: c	0.0 	0.0 	0.0 	0.0 	0.3 	0.0 	0.1 	7.5 	0.1 	0.0 b
A,V21120,D,CEPA3,BG	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: c	0.0 	: c	: bc
A,V21120,D,CEPA3,CH	: 	: c	: 	: 	: 	33.3 	: 	: 	0.0 	: 	0.8 
A,V21120,D,CEPA3,CY	0.0 	0.0 	0.0 	: c	: c	: c	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21120,D,CEPA3,CZ	: c	: c	: c	3.0 	0.2 	: c	0.5 	: c	: c	0.0 	: c
A,V21120,D,CEPA3,DE	1.9 d	0.6 	2.1 	0.9 	2.8 d	8.3 d	17.9 d	35.5 d	41.0 d	8.6 d	10.2 b
A,V21120,D,CEPA3,DK	: 	: u	: u	: u	: u	: u	: u	0.0 	: u	: u	: bu
A,V21120,D,CEPA3,EE	0.0 	0.0 	0.0 	0.0 	0.0 	: c	: c	: c	0.0 	0.0 	: bc
A,V21120,D,CEPA3,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 b
A,V21120,D,CEPA3,ES	2.1 d	6.6 	0.7 	2.3 	2.2 	1.4 	1.0 	1.5 	3.8 	1.4 	0.5 b
A,V21120,D,CEPA3,FI	0.0 	0.0 	0.0 	0.4 	0.1 	0.2 b	: c	: c	0.0 	: bc	1.1 
A,V21120,D,CEPA3,FR	: c	0.9 	: c	: c	0.5 	0.4 	0.8 	: c	1.7 	2.8 b	: c
A,V21120,D,CEPA3,HR	: c	: c	6.5 	5.6 	: c	: c	1.1 	: c	0.0 	0.0 	0.0 
A,V21120,D,CEPA3,HU	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.1 	0.0 
A,V21120,D,CEPA3,IT	3.5 	9.3 	7.4 	9.0 	10.2 	1.4 	5.8 	8.2 	7.4 	5.6 b	6.7 
A,V21120,D,CEPA3,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 b
A,V21120,D,CEPA3,MK	: 	: 	: 	: 	: 	: 	: 	0.0 p	: 	: 	0.0 p
A,V21120,D,CEPA3,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21120,D,CEPA3,NL	24.0 	: 	: c	0.0 	: c	: c	: c	0.0 	: c	0.0 	0.0 
A,V21120,D,CEPA3,NO	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.6 	1.4 	0.0 	0.0 	0.0 b
A,V21120,D,CEPA3,PL	: c	: c	: c	: c	: cd	: cd	: cd	: cd	: cd	0.0 d	: bcd
A,V21120,D,CEPA3,PT	0.2 	0.1 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21120,D,CEPA3,RO	3.5 	12.7 p	46.3 	2.8 	4.8 	28.8 	1.9 	3.9 	4.5 	2.3 	1.2 b
A,V21120,D,CEPA3,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.9 p	0.0 
A,V21120,D,CEPA3,SE	: c	0.5 	36.4 	: c	: c	: c	: c	: c	: c	: c	1.5 b
A,V21120,D,CEPA3,SI	0.4 	0.1 	0.0 	0.0 	0.0 	0.0 	0.3 	0.0 	0.0 	0.0 	0.0 
A,V21120,D,CEPA3,SK	0.1 	0.4 	: c	0.2 	: c	0.4 	0.0 	0.2 	0.0 	0.0 	0.2 
A,V21120,D,CEPA3,UK	: cd	: cd	: cd	: c	: c	: c	: c	: c	0.3 	0.0 	0.0 
A,V21120,D,CEPA9,AT	2.2 	9.8 	27.5 	30.2 	30.3 	27.4 	0.6 	1.0 	1.7 	8.3 	5.3 b
A,V21120,D,CEPA9,BE	: c	16.6 	0.8 	0.2 	0.0 	0.9 	0.0 	0.4 	0.0 	0.0 	0.0 b
A,V21120,D,CEPA9,BG	: 	: c	0.0 	: c	0.0 	: c	: c	0.0 	: c	: c	0.0 b
A,V21120,D,CEPA9,CH	: 	25.8 	: 	: 	: 	60.4 	: 	: 	57.1 	: 	39.2 
A,V21120,D,CEPA9,CY	0.0 	0.0 	0.0 	: c	: c	: c	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21120,D,CEPA9,CZ	: c	: c	39.1 	32.9 	24.3 	: c	39.5 	: c	32.1 	: c	45.0 
A,V21120,D,CEPA9,DE	20.6 d	14.7 	15.0 	12.6 	12.7 d	8.0 d	19.3 d	33.7 d	43.6 d	60.6 d	45.6 b
A,V21120,D,CEPA9,DK	: 	: u	: u	: u	: u	: u	: u	2.4 	: u	: u	: bu
A,V21120,D,CEPA9,EE	: c	0.0 	: c	0.0 	: c	0.0 	: c	: c	0.0 	0.0 	: bc
A,V21120,D,CEPA9,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 b
A,V21120,D,CEPA9,ES	92.4 d	47.9 	19.3 	13.5 	12.1 	8.2 	2.3 	4.2 	5.0 	5.9 	4.8 b
A,V21120,D,CEPA9,FI	2.4 	5.3 	5.9 	8.2 	8.1 	3.0 b	: c	2.0 	: c	18.2 b	7.3 
A,V21120,D,CEPA9,FR	6.3 	: c	: c	: c	: c	: c	: c	10.5 	4.0 	4.4 b	: c
A,V21120,D,CEPA9,HR	: c	: c	30.9 	26.8 	: c	: c	3.4 	: c	0.0 	0.0 	0.0 
A,V21120,D,CEPA9,HU	1.5 	0.9 	0.6 	0.3 	3.4 	2.0 	0.9 	0.4 	0.2 	0.0 	0.1 
A,V21120,D,CEPA9,IT	201.7 	181.1 	181.9 	177.0 	238.8 	142.2 	166.1 	233.9 	274.1 	168.0 b	229.7 
A,V21120,D,CEPA9,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b
A,V21120,D,CEPA9,MK	: 	: 	: 	: 	: 	: 	: 	0.1 p	: 	: 	0.0 p
A,V21120,D,CEPA9,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21120,D,CEPA9,NL	0.1 	: 	: c	: c	: c	: c	: c	: c	0.0 	0.0 	: c
A,V21120,D,CEPA9,NO	0.0 	0.0 	0.0 	3.3 	0.2 	0.0 	0.0 	0.0 	0.4 	0.0 	0.0 b
A,V21120,D,CEPA9,PL	8.8 	31.2 	12.4 	20.4 	25.8 d	36.9 d	34.3 d	36.5 d	15.0 d	31.0 d	38.0 bd
A,V21120,D,CEPA9,PT	3.4 	12.8 	0.3 	7.2 	0.1 	: bc	0.0 	: c	2.2 	0.8 	0.0 
A,V21120,D,CEPA9,RO	18.1 	25.2 p	30.0 	17.0 	8.6 	5.9 	8.2 	10.3 	3.0 	2.6 	10.1 b
A,V21120,D,CEPA9,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.5 p	1.8 
A,V21120,D,CEPA9,SE	: c	4.4 	7.0 	7.3 	1.2 	5.7 	: c	: c	: c	: c	121.6 b
A,V21120,D,CEPA9,SI	0.3 	1.9 	1.1 	0.9 	0.5 	0.5 	6.6 	0.0 	0.1 	0.0 	0.0 
A,V21120,D,CEPA9,SK	1.4 	4.3 	3.5 	2.8 	4.8 	1.2 	0.6 	0.6 	0.3 	4.7 	7.0 
A,V21120,D,CEPA9,UK	: cd	: cd	: cd	: c	: c	: c	: c	: c	2.2 	2.7 	: c
A,V21120,D,TOT_CEPA,AT	7.5 	15.6 	31.1 	34.7 	33.3 	37.3 	12.6 	6.6 	4.0 	10.0 	10.2 b
A,V21120,D,TOT_CEPA,BE	: c	16.6 	2.8 	0.6 	9.7 	3.6 	9.0 	2.3 	7.5 	72.4 	113.7 b
A,V21120,D,TOT_CEPA,BG	: 	: c	: c	: c	: c	0.8 	: c	: c	: c	: c	: bc
A,V21120,D,TOT_CEPA,CH	: 	67.8 	: 	: 	: 	110.3 	: 	: 	63.2 	: 	54.4 
A,V21120,D,TOT_CEPA,CY	0.0 	0.0 	0.0 	: c	: c	: c	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21120,D,TOT_CEPA,CZ	45.1 	: c	: c	62.3 	64.7 	98.6 	82.8 	159.3 	: c	154.6 	104.4 
A,V21120,D,TOT_CEPA,DE	125.8 d	111.3 	117.7 	43.0 	61.9 d	53.1 d	82.1 d	242.3 d	139.5 d	132.8 d	122.2 b
A,V21120,D,TOT_CEPA,DK	: 	: u	: u	: u	: u	: u	: u	11.6 	: u	: u	: bu
A,V21120,D,TOT_CEPA,EE	: c	0.7 	1.9 	: c	3.4 	0.0 	: c	: c	7.4 	: c	: bc
A,V21120,D,TOT_CEPA,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 b
A,V21120,D,TOT_CEPA,ES	330.1 d	126.5 	61.3 	75.5 	44.8 	27.1 	70.4 	21.0 	31.8 	54.8 	55.3 b
A,V21120,D,TOT_CEPA,FI	15.4 	16.7 	17.9 	62.3 	56.0 	20.4 b	30.9 	46.9 	: c	48.1 b	36.2 
A,V21120,D,TOT_CEPA,FR	65.6 	77.2 	: c	82.0 	26.1 	59.5 	39.3 	44.1 	56.1 	57.2 b	37.6 
A,V21120,D,TOT_CEPA,HR	1.9 	0.9 	: c	: c	: c	: c	7.4 	: c	0.2 	0.0 	0.0 
A,V21120,D,TOT_CEPA,HU	10.6 	7.1 	3.4 	10.5 	5.9 	3.5 	4.1 	1.8 	0.2 	0.1 	0.1 
A,V21120,D,TOT_CEPA,IE	: c	140.1 	163.2 	166.3 	153.0 	119.4 	20.0 	21.7 	83.0 	76.2 	: c
A,V21120,D,TOT_CEPA,IT	254.4 	249.7 	283.0 	213.2 	268.9 	149.3 	177.7 	252.7 	310.6 	228.6 b	255.2 
A,V21120,D,TOT_CEPA,LT	2.3 	10.1 	17.2 	60.5 	8.3 	5.6 	20.8 	11.7 	9.2 	0.4 	1.7 b
A,V21120,D,TOT_CEPA,MK	: 	: 	: 	: 	: 	: 	: 	0.3 p	: 	: 	0.0 p
A,V21120,D,TOT_CEPA,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21120,D,TOT_CEPA,NL	471.7 	194.3 	89.2 	: c	207.5 	148.4 	298.8 	1356.6 	1835.4 	: c	: c
A,V21120,D,TOT_CEPA,NO	0.0 	0.0 	0.0 	3.4 	8.5 	0.8 	2.3 	1.4 	4.2 	1.0 	0.8 b
A,V21120,D,TOT_CEPA,PL	195.7 	266.4 	233.8 	441.1 	306.7 d	262.6 d	396.3 d	281.3 d	165.6 d	146.5 d	175.1 bd
A,V21120,D,TOT_CEPA,PT	3.8 	13.7 	1.3 	17.6 	0.7 	4.0 b	: c	: c	2.2 	0.8 	0.0 
A,V21120,D,TOT_CEPA,RO	41.1 	94.1 p	83.1 	36.6 	43.8 	123.8 	45.1 	27.8 	16.4 	25.5 	51.8 b
A,V21120,D,TOT_CEPA,RS	: 	: 	: 	: 	: 	: 	: 	: 	0.7 p	6.1 p	1.8 
A,V21120,D,TOT_CEPA,SE	73.6 	56.6 	92.6 	118.7 	98.5 	134.2 	117.8 	71.3 	54.6 	175.9 	275.0 b
A,V21120,D,TOT_CEPA,SI	25.1 	26.8 	25.2 	65.2 	106.0 	64.3 	53.2 	17.2 	3.4 	6.5 	10.6 
A,V21120,D,TOT_CEPA,SK	1.5 	10.2 	20.8 	3.3 	9.7 	2.1 	2.3 	31.9 	3.8 	4.8 	11.0 
A,V21120,D,TOT_CEPA,UK	744.0 	: cd	: cd	: c	: c	: c	: c	: c	87.6 	3.2 	: c
A,V21120,D35,CEPA1,AT	5.0 	5.5 	3.4 	4.0 	2.7 	2.7 	3.6 	5.1 	1.9 	1.1 	4.2 b
A,V21120,D35,CEPA1,BE	: c	0.0 	1.8 	0.3 	9.0 	1.7 	9.0 	1.4 	0.0 	72.2 	113.7 b
A,V21120,D35,CEPA1,BG	: 	0.0 	: c	: c	: c	0.3 	: c	: c	: c	: c	: bc
A,V21120,D35,CEPA1,CH	: 	6.4 	: 	: 	: 	16.5 	: 	: 	6.1 	: 	12.4 
A,V21120,D35,CEPA1,CY	0.0 	0.0 	0.0 	: c	: c	: c	0.0 	0.0 	0.0 	0.0 	0.0 
A,V21120,D35,CEPA1,CZ	: c	: c	15.5 	24.3 	38.6 	60.4 	41.7 	83.2 	: c	108.6 	47.7 
A,V21120,D35,CEPA1,DE	93.0 d	84.1 	88.4 	18.1 	22.6 d	14.8 d	14.1 d	131.2 d	31.5 d	28.0 d	42.4 b
A,V21120,D35,CEPA1,DK	: 	: u	: u	: u	: u	: u	: u	9.2 	: u	: u	: bu
A,V21120,D35,CEPA1,EE	1.7 	0.7 	: c	: c	: c	: c	: c	: c	7.4 	: c	: bc
A,V21120,D35,CEPA1,EL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 b	0.0 	0.0 	0.0 b
A,V21120,D35,CEPA1,ES	228.7 d	65.4 	31.6 	45.7 	12.4 	15.0 	65.6 	14.8 	22.5 	45.1 	47.6 b
A,V21120,D35,CEPA1,FI	13.0 	11.3 	12.0 	53.7 	47.6 	17.1 b	29.1 	44.1 	: c	28.7 b	26.8 
A,V21120,D35,CEPA1,FR	58.4 	61.3 	: c	63.8 	18.4 	42.2 	20.7 	28.3 	47.4 	47.5 b	33.1 
A,V21120,D35,CEPA1,HR	: c	0.0 	: c	6.4 	: c	: c	2.0 	: c	0.2 	0.0 	0.0 
A,V21120,D35,CEPA1,HU	6.6 	1.9 	1.1 	5.4 	2.0 	1.4 	3.1 	1.4 	0.0 	0.0 	0.0 
A,V21120,D35,CEPA1,IT	47.6 	54.8 	76.4 	24.9 	17.1 	5.1 	4.1 	9.8 	26.7 	54.1 b	16.1 
A,V21120,D35,CEPA1,LT	2.3 	9.5 	13.3 	59.5 	4.6 	5.6 	19.3 	11.7 	8.7 	0.4 	0.6 b
A,V21120,D35,CEPA1,MK	: 	: 	: 	: 	: 	: 	: 	0.2 p	: 	: 	0.0 p
A,V21120,D35,CEPA1,MT	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,V21120,D35,CEPA1,NL	447.6 	: 	57.8 	97.0 	: c	: c	: c	: c	: c	: c	: c
A,V21120,D35,CEPA1,NO	0.0 	0.0 	0.0 	0.0 	8.2 	0.8 	1.6 	0.1 	3.7 	1.0 	0.7 b
A,V21120,D35,CEPA1,PL	185.1 	234.8 	217.1 	415.6 	280.7 d	225.3 d	356.7 d	243.0 d	150.5 d	115.4 d	137.1 bd
A,V21120,D35,CEPA1,PT	0.2 	0.2 	1.0 	10.4 	: c	2.6 b	: c	0.0 	0.0 	0.0 	0.0 
A,V21120,D35,CEPA1,RO	16.8 	48.8 p	5.1 	14.9 	28.8 	87.0 	34.8 	11.5 	8.8 	20.5 	40.4 b
A,V21120,D35,CEPA1,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.6 p	0.0 
A,V21120,D35,CEPA1,SE	: c	: c	30.6 	: c	57.5 	106.2 	104.8 	: c	24.4 	65.7 	146.7 b
A,V21120,D35,CEPA1,SI	24.3 	24.4 	23.3 	63.5 	104.6 	63.2 	46.0 	16.4 	3.3 	5.9 	7.5 
A,V21120,D35,CEPA1,SK	0.0 	5.4 	17.1 	0.3 	: c	0.3 	1.7 	31.1 	3.4 	0.2 	3.6 
A,V21120,D35,CEPA1,UK	: cd	: cd	: cd	: c	: c	: c	: c	: c	84.7 	0.5 	0.0 
