freq,nace_r2,indic_pefa,unit,geo\TIME_PERIOD	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,Q,NETDOM_EUSE,TJ,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14922.2 	12833.1 	12785.7 	12776.9 	11890.3 	12770.8 	13139.8 	13427 	13409.7 	13117.4 	12793.5 	13715.4 	: 
A,Q,NETDOM_EUSE,TJ,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1121.6 	1114.7 	1331 	1586.8 	1502.7 	1456.4 	1391.9 	1552.5 	: 
A,Q,NETDOM_EUSE,TJ,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4377.3 	4335.9 	5081.2 	3762.1 	3880.8 	4295.8 	4231.6 	3143.9 	: 
A,Q,NETDOM_EUSE,TJ,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	38949.4 	41118.8 	42330.1 	43010.1 	43182.3 	43374.9 	38697.4 	41333.1 	: 
A,Q,NETDOM_EUSE,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	702681.2 s	709537.5 s	743718.4 	778045.5 	748582.9 	747041.1 	750087.2 	750095.4 	: 
A,Q,NETDOM_EUSE,TJ,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11020 	11384.7 	11605.4 	12313.6 	10674.4 	11016.3 	13701.9 	15134.3 	15391.3 	15055.8 	14349.2 	: 
A,Q,NETDOM_EUSE,TJ,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	146091.1 	149927.5 	151205.5 	154822.3 	154802.3 	156212.2 	149159.2 	155042 	: 
A,Q,NETDOM_EUSE,TJ,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3130.5 	3424.3 	3556.8 	2499.8 	2596.6 	2569.9 	2419.5 	2762 	: 
A,Q,NETDOM_EUSE,TJ,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9669.1 	10127.6 	9328.9 	9151.1 	9060.3 	9065.1 	8897.3 	9749.3 	: 
A,Q,NETDOM_EUSE,TJ,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4104 	4408.8 	4681.2 	5491.9 	5931.2 	5058.3 	5377.8 	6052.5 	: 
A,Q,NETDOM_EUSE,TJ,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1210 	1276.2 	1327.1 	1246.2 	1397.2 	1633.9 	1394.5 	1529.2 	: 
A,Q,NETDOM_EUSE,TJ,IT	: 	: 	: 	: 	: 	: 	: 	: 	126917.8 	127238 	134106.1 	137020.5 	140092.4 	134637.6 	128324.5 	120188.6 	139092.3 	147273 b	144871.7 	154838.8 	173948.5 	140312.5 	: 
A,Q,NETDOM_EUSE,TJ,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5363.4 	5252.6 	3013 	3456 	3549 	3397 	2170 	2882 	: 
A,Q,NETDOM_EUSE,TJ,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1326.3 	1374.5 	1480.6 	1519.8 	1528.1 	1812.3 	1422.6 	1572.8 	: 
A,Q,NETDOM_EUSE,TJ,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2366 	2005.1 	1805.2 	1659 	1866.6 	1715.5 	1721.1 	1758.7 	1603.4 	1794.1 	1775.7 	1726.3 	: 
A,Q,NETDOM_EUSE,TJ,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	639.1 	761.3 	750.1 	827.8 	: 
A,Q,NETDOM_EUSE,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	385.2 s	412 s	737.3 	782.8 	770.6 	782.2 	681.8 	712.2 	: 
A,Q,NETDOM_EUSE,TJ,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	45669.4 	44757.7 	43127.5 	42744.6 	43255 	40911.9 	38028.9 	39437.6 	: 
A,Q,NETDOM_EUSE,TJ,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10717.4 	9723 	10186.3 	10128 	9380.5 	9490.3 	9686.9 	9683.8 	9712.2 	9563.6 	8942.1 	10137.2 	9151 
A,Q,NETDOM_EUSE,TJ,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28472.9 	28671.3 	43483.3 	62798.9 	51680.5 	35385.1 	34321 	43325.5 	: 
A,Q,NETDOM_EUSE,TJ,PT	5378.4 	7869 	8037.5 	7581 	7464.4 	7384.3 	12962.7 	15665.4 	13674.8 	14962.3 	11754.5 	11719.4 	10160.2 	11014.5 	12659 	11428.1 	11906.5 	11557.5 	11574.9 	11321.1 	12239.8 	10390.3 	: 
A,Q,NETDOM_EUSE,TJ,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6410.7 	6287.6 	6424.9 	7091.7 	6961.3 	6488 	6745.5 	7043 	: 
A,Q,NETDOM_EUSE,TJ,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4433.3 	4750.7 	4573 	4534.4 	6314.4 	7600.6 	: 
A,Q,NETDOM_EUSE,TJ,SE	: 	: 	: 	: 	: 	: 	: 	: 	26468.8 	27058.3 	27680.2 	25757.2 	24311.7 	23822.6 	8529.4 	8297.2 	9048.7 	9015.7 	8922.5 	8351.4 	8219.1 	8409.7 	: 
A,Q,NETDOM_EUSE,TJ,SI	: 	: 	: 	: 	: 	: 	: 	: 	1156.6 	1315.2 	1441.7 	1638.7 	1327.7 	1447.8 	1330.7 	1503.3 	1729.6 	1621.9 	1462.4 	1453.6 	1284.1 	1353 	: 
A,Q,NETDOM_EUSE,TJ,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5079.8 	4460.2 	4742.8 	5248.2 	4776.7 	4334.6 	4025.6 	4959.8 	: 
A,Q,NETDOM_EUSE,TJ,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	30200.4 	31152 	31708.8 	31326.7 	34167.4 	: 
A,Q,NETDOM_EUSE_EP,TJ,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1409.4 	: 	: 
A,Q,NETDOM_EUSE_EP,TJ,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16083.9 	15034.3 	14907.4 	13418.7 	11409 	12968.5 	15032.6 	14311.6 	15169.2 	: 
A,Q,NETDOM_EUSE_EP,TJ,BE	: 	: 	: 	: 	: 	: 	: 	: 	19455.6 	18032.6 	20143.1 	18291.3 	19643.1 	19664.2 	17540 	18743.2 	19503 	18852.5 	19620.5 	20133.5 	18978.7 	20537 	: 
A,Q,NETDOM_EUSE_EP,TJ,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3396.3 	3324.6 	3702.6 	3589.4 	3234.6 	2962.4 	2826 	3297 	: 
A,Q,NETDOM_EUSE_EP,TJ,CH	: 	: 	: 	: 	: 	: 	: 	: 	25053.9 	25955.5 	26967 	24507.8 	25299.4 	26403.3 	23745.8 	24991.3 	25885.3 	25668.1 	24692.5 	25548.9 	25550.2 	26637.9 	: 
A,Q,NETDOM_EUSE_EP,TJ,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	429.9 	449.7 	453.2 	475.7 	491.7 	529 	510.5 	549.8 	: 
A,Q,NETDOM_EUSE_EP,TJ,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13130.6 	14372.9 	14920.4 	16293.8 	15030.2 	14958.9 	14135.2 	14735.9 	: 
A,Q,NETDOM_EUSE_EP,TJ,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	197547.3 	177901.1 	172913.6 	187252.6 	176085 	185488.3 	183541.8 	185103.2 	166780 	172012.6 	176438 	185981.3 	: 
A,Q,NETDOM_EUSE_EP,TJ,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14922.2 	12833.1 	12785.7 	12776.9 	11858.8 	12740.5 	13108.4 	13409.3 	13409.7 	13087.3 	12765.5 	13685.7 	: 
A,Q,NETDOM_EUSE_EP,TJ,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1121.6 	1114.7 	1331 	1586.8 	1502.7 	1456.4 	1391.9 	1552.5 	: 
A,Q,NETDOM_EUSE_EP,TJ,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4376.1 	4334.7 	5078.2 	3760.9 	3879.2 	4293.7 	4228 	3141.1 	: 
A,Q,NETDOM_EUSE_EP,TJ,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	38881.3 	41047.6 	42250.8 	42931.6 	43101.9 	43295.6 	38624.3 	41252 	: 
A,Q,NETDOM_EUSE_EP,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	702203 s	709045.3 s	743111.8 	775511.2 	748042.9 	746455.1 	749485.6 	749524.9 	: 
A,Q,NETDOM_EUSE_EP,TJ,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11020 	11384.7 	11605.4 	12313.6 	10674.4 	11016.3 	13701.9 	15134.3 	15391.3 	15055.8 	14349.2 	: 
A,Q,NETDOM_EUSE_EP,TJ,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	146088.6 	149923.7 	151205.4 	154822.2 	154802.2 	156212.1 	149159.1 	155041.9 	: 
A,Q,NETDOM_EUSE_EP,TJ,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3128.9 	3422.6 	3555.1 	2498.1 	2595.2 	2568.4 	2418.2 	2760.7 	: 
A,Q,NETDOM_EUSE_EP,TJ,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9663.5 	10122.3 	9325 	9147.1 	9056.6 	9059.3 	8893.2 	9743.1 	: 
A,Q,NETDOM_EUSE_EP,TJ,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4104 	4408.8 	4681.2 	5491.9 	5931.2 	5058.3 	5377.8 	6052.5 	: 
A,Q,NETDOM_EUSE_EP,TJ,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1210 	1276.2 	1327 	1246.1 	1397.1 	1633.8 	1394.4 	1529.2 	: 
A,Q,NETDOM_EUSE_EP,TJ,IT	: 	: 	: 	: 	: 	: 	: 	: 	126917.8 	127238 	134106.1 	137020.5 	140092.4 	134637.6 	128324.5 	120188.6 	139092.3 	147273 b	144871.7 	154838.8 	173948.5 	140312.5 	: 
A,Q,NETDOM_EUSE_EP,TJ,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5361.2 	5252.6 	3006 	3456 	3549 	3393 	2168 	2880 	: 
A,Q,NETDOM_EUSE_EP,TJ,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1308.5 	1357.9 	1463 	1499.9 	1508.1 	1790.1 	1399.9 	1561.4 	: 
A,Q,NETDOM_EUSE_EP,TJ,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2365.4 	2004.2 	1803.8 	1659 	1866.3 	1715 	1719.6 	1757.6 	1601.9 	1792.6 	1775.5 	1725.8 	: 
A,Q,NETDOM_EUSE_EP,TJ,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	637.3 	759.4 	748.5 	826.7 	: 
A,Q,NETDOM_EUSE_EP,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	385.2 s	412 s	737.3 	782.8 	770.6 	782.2 	681.8 	712.2 	: 
A,Q,NETDOM_EUSE_EP,TJ,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	45405.9 	44477.8 	42839.6 	42442.6 	42959 	40609.6 	37727.6 	39140.7 	: 
A,Q,NETDOM_EUSE_EP,TJ,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10717.1 	9722.7 	10185.9 	10127.7 	9380.2 	9490.3 	9686.9 	9683.8 	9712.2 	9563.6 	8942.1 	10137.1 	9151 
A,Q,NETDOM_EUSE_EP,TJ,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28462.1 	28659.9 	43387.4 	60767.9 	51633.4 	35323.8 	34223.4 	43248.5 	: 
A,Q,NETDOM_EUSE_EP,TJ,PT	5329 	7808.7 	7987 	7533.6 	7414.5 	7338.9 	12919.3 	15623.7 	13627.9 	14919 	11717.6 	11684.3 	10130.1 	10979.5 	12621.9 	11394.4 	11869.6 	11523 	11532.9 	11278.4 	12200.2 	10360.5 	: 
A,Q,NETDOM_EUSE_EP,TJ,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6410.1 	6287.3 	6424.7 	7091.4 	6960.7 	6487.3 	6745.1 	7042.6 	: 
A,Q,NETDOM_EUSE_EP,TJ,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4424.2 	4745 	4557.9 	4520.9 	6303.1 	7588.9 	: 
A,Q,NETDOM_EUSE_EP,TJ,SE	: 	: 	: 	: 	: 	: 	: 	: 	26468.8 	27058.3 	27680.2 	25757.2 	24311.7 	23822.6 	8529.4 	8297.2 	9048.7 	9015.7 	8922.5 	8351.4 	8219.1 	8409.7 	: 
A,Q,NETDOM_EUSE_EP,TJ,SI	: 	: 	: 	: 	: 	: 	: 	: 	1142.7 	1310 	1438.9 	1636.3 	1324.4 	1447.8 	1330.7 	1503.3 	1729.6 	1621.9 	1462.4 	1453.6 	1284.1 	1353 	: 
A,Q,NETDOM_EUSE_EP,TJ,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5044.7 	4423.8 	4702.8 	5206.1 	4732.2 	4302.9 	3998.6 	4929.2 	: 
A,Q,NETDOM_EUSE_EP,TJ,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	30200.4 	31152 	31708.8 	31326.7 	34167.4 	: 
A,Q,NETDOM_EUSE_NEP,TJ,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,Q,NETDOM_EUSE_NEP,TJ,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,Q,NETDOM_EUSE_NEP,TJ,BE	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,Q,NETDOM_EUSE_NEP,TJ,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0.8 	0 	0 	0 	: 
A,Q,NETDOM_EUSE_NEP,TJ,CH	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,Q,NETDOM_EUSE_NEP,TJ,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1 	0.2 	0.2 	0.2 	0.2 	0.6 	0.5 	0.6 	: 
A,Q,NETDOM_EUSE_NEP,TJ,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,Q,NETDOM_EUSE_NEP,TJ,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,Q,NETDOM_EUSE_NEP,TJ,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	31.5 	30.2 	31.4 	17.7 	0 	30.1 	28 	29.6 	: 
A,Q,NETDOM_EUSE_NEP,TJ,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,Q,NETDOM_EUSE_NEP,TJ,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.1 	1.1 	2.9 	1.1 	1.7 	2.1 	3.6 	2.8 	: 
A,Q,NETDOM_EUSE_NEP,TJ,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	68.1 	71.2 	79.3 	78.5 	80.4 	79.3 	73.1 	81.1 	: 
A,Q,NETDOM_EUSE_NEP,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	478.1 s	492.2 s	606.7 	2534.2 	540 	585.9 	601.7 	570.5 	: 
A,Q,NETDOM_EUSE_NEP,TJ,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,Q,NETDOM_EUSE_NEP,TJ,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.6 	3.8 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	: 
A,Q,NETDOM_EUSE_NEP,TJ,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.6 	1.6 	1.8 	1.7 	1.5 	1.5 	1.3 	1.3 	: 
A,Q,NETDOM_EUSE_NEP,TJ,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.6 	5.2 	4 	4 	3.7 	5.7 	4.1 	6.2 	: 
A,Q,NETDOM_EUSE_NEP,TJ,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,Q,NETDOM_EUSE_NEP,TJ,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	: 
A,Q,NETDOM_EUSE_NEP,TJ,IT	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,Q,NETDOM_EUSE_NEP,TJ,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.3 	0 	7 	0 	0 	4 	2 	2 	: 
A,Q,NETDOM_EUSE_NEP,TJ,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17.8 	16.6 	17.7 	19.9 	20 	22.3 	22.8 	11.5 	: 
A,Q,NETDOM_EUSE_NEP,TJ,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.5 	1 	1.3 	0 	0.2 	0.5 	1.5 	1.1 	1.5 	1.5 	0.3 	0.5 	: 
A,Q,NETDOM_EUSE_NEP,TJ,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.8 	1.9 	1.5 	1.1 	: 
A,Q,NETDOM_EUSE_NEP,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 s	0 s	0 	0 	0 	0 	0 	0 	: 
A,Q,NETDOM_EUSE_NEP,TJ,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	263.5 	279.9 	287.9 	302 	296 	302.3 	301.4 	296.9 	: 
A,Q,NETDOM_EUSE_NEP,TJ,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.3 	0.4 	0.4 	0.2 	0.3 	0 	0 	0 	0 	0 	0 	0.1 	0 
A,Q,NETDOM_EUSE_NEP,TJ,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10.8 	11.4 	95.9 	2031 	47 	61.3 	97.6 	77.1 	: 
A,Q,NETDOM_EUSE_NEP,TJ,PT	49.4 	60.4 	50.6 	47.4 	50 	45.4 	43.4 	41.7 	46.9 	43.2 	36.9 	35.1 	30.1 	35.1 	37.2 	33.7 	37 	34.5 	42 	42.7 	39.5 	29.9 	: 
A,Q,NETDOM_EUSE_NEP,TJ,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6 	0.3 	0.2 	0.4 	0.6 	0.6 	0.4 	0.4 	: 
A,Q,NETDOM_EUSE_NEP,TJ,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.1 	5.8 	15.1 	13.5 	11.3 	11.7 	: 
A,Q,NETDOM_EUSE_NEP,TJ,SE	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,Q,NETDOM_EUSE_NEP,TJ,SI	: 	: 	: 	: 	: 	: 	: 	: 	13.9 	5.2 	2.8 	2.5 	3.3 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,Q,NETDOM_EUSE_NEP,TJ,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	35.1 	36.4 	40.1 	42.1 	44.5 	31.7 	27 	30.6 	: 
A,Q,NETDOM_EUSE_NEP,TJ,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 
A,Q,NRG_INP_OUT,TJ,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1409.4 	: 	: 
A,Q,NRG_INP_OUT,TJ,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16083.9 	15034.3 	14907.4 	13418.7 	11409 	12968.5 	15032.6 	14311.6 	15169.2 	: 
A,Q,NRG_INP_OUT,TJ,BE	: 	: 	: 	: 	: 	: 	: 	: 	19495.7 	18069.7 	20221.6 	18379 	19722.8 	19772.1 	17636.2 	18872.1 	19661.5 	19011.5 	19820 	20451.4 	19363.3 	20835.4 	: 
A,Q,NRG_INP_OUT,TJ,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3399.5 	3324.6 	3702.6 	3589.4 	3235.4 	2971.1 	2826.8 	3299 	: 
A,Q,NRG_INP_OUT,TJ,CH	: 	: 	: 	: 	: 	: 	: 	: 	25053.9 	25955.5 	26967 	24507.8 	25299.4 	26403.3 	23745.8 	24991.3 	25885.3 	25668.1 	24692.5 	25548.9 	25550.2 	26637.9 	: 
A,Q,NRG_INP_OUT,TJ,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	430 	449.9 	453.4 	475.9 	491.9 	529.5 	511 	550.3 	: 
A,Q,NRG_INP_OUT,TJ,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13156.9 	14401.2 	15645.4 	17238.9 	15919.3 	15760.5 	14955.1 	15687.9 	: 
A,Q,NRG_INP_OUT,TJ,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	198340 	178759.8 	173244.8 	187598.5 	176439.1 	185870.2 	183946.6 	185507.2 	167333.3 	172616.9 	177110.7 	186721 	: 
A,Q,NRG_INP_OUT,TJ,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14922.2 	12833.1 	12785.7 	12776.9 	11890.3 	12770.8 	13139.8 	13427 	13409.7 	13117.4 	12793.5 	13715.4 	: 
A,Q,NRG_INP_OUT,TJ,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1141.9 	1173.4 	1398.4 	1660.2 	1591.8 	1566 	1506 	1683.5 	: 
A,Q,NRG_INP_OUT,TJ,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4377.3 	4335.9 	5081.2 	3762.1 	3880.8 	4295.8 	4231.6 	3143.9 	: 
A,Q,NRG_INP_OUT,TJ,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	38949.4 	41118.8 	42330.1 	43010.1 	43182.3 	43374.9 	38697.4 	41333.1 	: 
A,Q,NRG_INP_OUT,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	709332.3 s	715225.5 s	750281.1 	793566.1 	765173.5 	765570.7 	769896.6 	770642.9 	: 
A,Q,NRG_INP_OUT,TJ,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11020 	11402.5 	11605.4 	12313.6 	10674.4 	11016.3 	13875.7 	15335.7 	15625.7 	15314.7 	14657.9 	: 
A,Q,NRG_INP_OUT,TJ,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	147301.4 	151231.8 	152643.3 	156251 	156204.1 	157700.4 	150594.1 	156685.7 	: 
A,Q,NRG_INP_OUT,TJ,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3130.5 	3424.3 	3556.8 	2499.8 	2596.6 	2569.9 	2419.5 	2762 	: 
A,Q,NRG_INP_OUT,TJ,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9669.1 	10127.6 	9328.9 	9151.1 	9060.3 	9065.1 	8897.3 	9749.3 	: 
A,Q,NRG_INP_OUT,TJ,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4104 	4408.8 	4681.2 	5491.9 	5931.2 	5058.3 	5377.8 	6052.5 	: 
A,Q,NRG_INP_OUT,TJ,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1210 	1276.2 	1327.1 	1246.2 	1397.2 	1633.9 	1394.5 	1529.2 	: 
A,Q,NRG_INP_OUT,TJ,IT	: 	: 	: 	: 	: 	: 	: 	: 	127471.6 	127825.5 	134908.6 	138050.4 	141092.3 	136276.3 	129889.6 	121798.6 	140708.4 	157306.8 b	155789.5 	167298.5 	187254.1 	153687 	: 
A,Q,NRG_INP_OUT,TJ,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5363.4 	5252.6 	3013 	3456 	3549 	3397 	2170 	2882 	: 
A,Q,NRG_INP_OUT,TJ,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1326.3 	1374.5 	1480.6 	1519.8 	1528.1 	1812.3 	1422.6 	1572.8 	: 
A,Q,NRG_INP_OUT,TJ,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2381.7 	2020 	1815.4 	1664.6 	1872.1 	1728.3 	1728.3 	1764.7 	1609.5 	1798 	1780.8 	1732.6 	: 
A,Q,NRG_INP_OUT,TJ,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	639.1 	761.3 	750.1 	827.8 	: 
