freq,unit,landcover,geo\TIME_PERIOD	2009 	2012 	2015 	2018 
A,CVA,LCB22,BE3	20.5 	16.1 	19.2 	15.8 
A,CVA,LCB22,BE31	: 	: 	: 	26.5 
A,CVA,LCB22,BE32	: 	: 	: 	29.5 
A,CVA,LCB22,BE33	: 	: 	: 	41.7 
A,CVA,LCB22,BE35	: 	: 	: 	28.2 
A,CVA,LCB22,BG	: 	: 	: 	99.9 
A,CVA,LCB22,BG3	: 	: 	: 	99.9 
A,CVA,LCB22,BG34	: 	: 	: 	99.9 
A,CVA,LCB22,CZ	17.3 	14.2 	16.7 	14 
A,CVA,LCB22,CZ0	17.3 	14.2 	16.7 	14 
A,CVA,LCB22,CZ02	: 	: 	: 	27.9 
A,CVA,LCB22,CZ04	: 	: 	: 	82.3 
A,CVA,LCB22,CZ05	: 	: 	: 	24.1 
A,CVA,LCB22,CZ06	: 	: 	: 	71.8 
A,CVA,LCB22,CZ07	: 	: 	: 	33 
A,CVA,LCB22,CZ08	: 	: 	: 	32.7 
A,CVA,LCB22,DE	6.8 	5.8 	5.9 	6.2 
A,CVA,LCB22,DE1	28.9 	24.6 	28.9 	34.4 
A,CVA,LCB22,DE11	: 	: 	: 	49.1 
A,CVA,LCB22,DE12	: 	: 	: 	44 
A,CVA,LCB22,DE13	: 	: 	: 	71.3 
A,CVA,LCB22,DE2	15.7 	14.1 	15.3 	14.8 
A,CVA,LCB22,DE21	: 	: 	: 	40.6 
A,CVA,LCB22,DE22	: 	: 	: 	22.3 
A,CVA,LCB22,DE23	: 	: 	: 	55.1 
A,CVA,LCB22,DE24	: 	: 	: 	74.6 
A,CVA,LCB22,DE25	: 	: 	: 	51.1 
A,CVA,LCB22,DE26	: 	: 	: 	48.1 
A,CVA,LCB22,DE27	: 	: 	: 	35.1 
A,CVA,LCB22,DE4	98 	43.9 	39.9 	34.4 
A,CVA,LCB22,DE40	: 	: 	: 	34.4 
A,CVA,LCB22,DE7	39.7 	30.9 	27.4 	46.6 
A,CVA,LCB22,DE71	: 	: 	: 	57.4 
A,CVA,LCB22,DE72	: 	: 	: 	101.9 
A,CVA,LCB22,DE73	: 	: 	: 	100 
A,CVA,LCB22,DE8	22.4 	23.3 	22 	20.8 
A,CVA,LCB22,DE80	: 	: 	: 	20.8 
A,CVA,LCB22,DE9	12.7 	10.9 	10.9 	10.3 
A,CVA,LCB22,DE91	: 	: 	: 	15.1 
A,CVA,LCB22,DE92	: 	: 	: 	17.7 
A,CVA,LCB22,DE93	: 	: 	: 	22.9 
A,CVA,LCB22,DE94	: 	: 	: 	41.9 
A,CVA,LCB22,DEA	15.9 	15.5 	13.5 	14.5 
A,CVA,LCB22,DEA1	: 	: 	: 	24.8 
A,CVA,LCB22,DEA2	: 	: 	: 	23.6 
A,CVA,LCB22,DEA3	: 	: 	: 	70.7 
A,CVA,LCB22,DEA4	: 	: 	: 	28.1 
A,CVA,LCB22,DEA5	: 	: 	: 	80.1 
A,CVA,LCB22,DEB	24.4 	27.6 	31.1 	46.1 
A,CVA,LCB22,DEB3	: 	: 	: 	46.1 
A,CVA,LCB22,DED	40.1 	30.6 	40.1 	24 
A,CVA,LCB22,DED2	: 	: 	: 	39.3 
A,CVA,LCB22,DED4	: 	: 	: 	41.5 
A,CVA,LCB22,DED5	: 	: 	: 	40.9 
A,CVA,LCB22,DEE	34 	16.4 	19.3 	19.5 
A,CVA,LCB22,DEE0	: 	: 	: 	19.5 
A,CVA,LCB22,DEF	57.7 	43.6 	32.3 	30.3 
A,CVA,LCB22,DEF0	: 	: 	: 	30.3 
A,CVA,LCB22,DEG	69.1 	34.7 	40.3 	57.7 
A,CVA,LCB22,DEG0	: 	: 	: 	57.7 
A,CVA,LCB22,DK	22.3 	16.9 	19.5 	20.5 
A,CVA,LCB22,DK0	22.3 	16.9 	19.5 	20.5 
A,CVA,LCB22,DK02	: 	: 	: 	21.7 
A,CVA,LCB22,DK03	: 	: 	: 	62.7 
A,CVA,LCB22,EL	24.2 	45.4 	68.9 	: 
A,CVA,LCB22,EL5	25.4 	45.9 	69.3 	: 
A,CVA,LCB22,EL6	70.6 	: 	: 	: 
A,CVA,LCB22,ES	15.9 	14.7 	16.8 	19 
A,CVA,LCB22,ES1	: 	104 	: 	: 
A,CVA,LCB22,ES2	35 	42.8 	58.9 	45.1 
A,CVA,LCB22,ES21	: 	: 	: 	58.1 
A,CVA,LCB22,ES23	: 	: 	: 	71.7 
A,CVA,LCB22,ES4	20.2 	18.7 	18.4 	22.5 
A,CVA,LCB22,ES41	: 	: 	: 	22.5 
A,CVA,LCB22,ES6	37.5 	29.1 	63.5 	52.1 
A,CVA,LCB22,ES61	: 	: 	: 	52.1 
A,CVA,LCB22,EU27_2007	: 	2.7 	2.8 	3.1 
A,CVA,LCB22,EU27_2020	: 	: 	2.8 	3.1 
A,CVA,LCB22,EU28	: 	: 	2.8 	3.1 
A,CVA,LCB22,EU_V	3.1 	2.8 	2.8 	3.1 
A,CVA,LCB22,FI	29.8 	35.4 	57.5 	30.4 
A,CVA,LCB22,FI1	29.7 	35.4 	57.4 	30.5 
A,CVA,LCB22,FI19	: 	: 	: 	58.7 
A,CVA,LCB22,FI1B	: 	: 	: 	99.9 
A,CVA,LCB22,FI1C	: 	: 	: 	35.4 
A,CVA,LCB22,FR	6.3 	6 	5.3 	5.2 
A,CVA,LCB22,FR1	21 	18.2 	16.9 	15.7 
A,CVA,LCB22,FR10	: 	: 	: 	15.7 
A,CVA,LCB22,FR2	7.5 	7.2 	6.1 	: 
A,CVA,LCB22,FR3	13.9 	14.3 	14.9 	: 
A,CVA,LCB22,FR4	: 	97.9 	44 	: 
A,CVA,LCB22,FR5	70.1 	69.9 	57.2 	: 
A,CVA,LCB22,FR6	97.7 	49.1 	69.6 	: 
A,CVA,LCB22,FR7	58.9 	58.4 	: 	: 
A,CVA,LCB22,FR8	: 	93.7 	: 	: 
A,CVA,LCB22,FRB	: 	: 	: 	22.3 
A,CVA,LCB22,FRB0	: 	: 	: 	22.3 
A,CVA,LCB22,FRC	: 	: 	: 	51.2 
A,CVA,LCB22,FRC1	: 	: 	: 	57.7 
A,CVA,LCB22,FRC2	: 	: 	: 	100.2 
A,CVA,LCB22,FRD	: 	: 	: 	14.1 
A,CVA,LCB22,FRD1	: 	: 	: 	30.1 
A,CVA,LCB22,FRD2	: 	: 	: 	15.9 
A,CVA,LCB22,FRE	: 	: 	: 	6.5 
A,CVA,LCB22,FRE1	: 	: 	: 	11.5 
A,CVA,LCB22,FRE2	: 	: 	: 	7.9 
A,CVA,LCB22,FRF	: 	: 	: 	16.5 
A,CVA,LCB22,FRF1	: 	: 	: 	41 
A,CVA,LCB22,FRF2	: 	: 	: 	17.3 
A,CVA,LCB22,FRG	: 	: 	: 	100 
A,CVA,LCB22,FRG0	: 	: 	: 	100 
A,CVA,LCB22,FRH	: 	: 	: 	38.3 
A,CVA,LCB22,FRH0	: 	: 	: 	38.3 
A,CVA,LCB22,FRI	: 	: 	: 	53.9 
A,CVA,LCB22,FRI1	: 	: 	: 	63.5 
A,CVA,LCB22,FRI3	: 	: 	: 	100 
A,CVA,LCB22,FRK	: 	: 	: 	46.9 
A,CVA,LCB22,FRK1	: 	: 	: 	46.9 
A,CVA,LCB22,HR	: 	: 	39.2 	48.2 
A,CVA,LCB22,HR0	: 	: 	39.2 	48.2 
A,CVA,LCB22,HR04	: 	: 	: 	48.2 
A,CVA,LCB22,HU	44.1 	40.2 	31 	60.7 
A,CVA,LCB22,HU2	44.1 	49.2 	40 	72.6 
A,CVA,LCB22,HU21	: 	: 	: 	100 
A,CVA,LCB22,HU22	: 	: 	: 	99.8 
A,CVA,LCB22,HU3	: 	69.8 	49.3 	99.9 
A,CVA,LCB22,HU32	: 	: 	: 	99.9 
A,CVA,LCB22,IE	69.9 	97.3 	65.6 	53.2 
A,CVA,LCB22,IE0	69.9 	97.3 	65.6 	53.2 
A,CVA,LCB22,IE05	: 	: 	: 	57.8 
A,CVA,LCB22,IE06	: 	: 	: 	81.5 
A,CVA,LCB22,IT	14.6 	12.7 	15.2 	22.6 
A,CVA,LCB22,ITC	33.9 	37.1 	68.6 	46.3 
A,CVA,LCB22,ITC4	: 	: 	: 	46.3 
A,CVA,LCB22,ITF	53.2 	52.2 	95.4 	: 
A,CVA,LCB22,ITH	16.5 	14 	15.5 	25.5 
A,CVA,LCB22,ITH3	: 	: 	: 	45.1 
A,CVA,LCB22,ITH5	: 	: 	: 	30.7 
A,CVA,LCB22,ITI	: 	98.5 	: 	: 
A,CVA,LCB22,LT	49.2 	30.5 	32.8 	38.6 
A,CVA,LCB22,LT0	49.2 	30.5 	32.8 	38.6 
A,CVA,LCB22,LT02	: 	: 	: 	38.6 
A,CVA,LCB22,LV	: 	69.9 	: 	100 
A,CVA,LCB22,LV0	: 	69.9 	: 	100 
A,CVA,LCB22,LV00	: 	: 	: 	100 
A,CVA,LCB22,NL	14.1 	12.9 	15.9 	9.4 
A,CVA,LCB22,NL1	24.1 	20.8 	24.5 	14.5 
A,CVA,LCB22,NL11	: 	: 	: 	18.2 
A,CVA,LCB22,NL12	: 	: 	: 	71.7 
A,CVA,LCB22,NL13	: 	: 	: 	25.1 
A,CVA,LCB22,NL2	44.9 	26.3 	49.7 	25.6 
A,CVA,LCB22,NL21	: 	: 	: 	70.9 
A,CVA,LCB22,NL22	: 	: 	: 	47.9 
A,CVA,LCB22,NL23	: 	: 	: 	29.9 
A,CVA,LCB22,NL3	28.7 	30.8 	32.5 	21.5 
A,CVA,LCB22,NL32	: 	: 	: 	69.5 
A,CVA,LCB22,NL33	: 	: 	: 	38 
A,CVA,LCB22,NL34	: 	: 	: 	26.7 
A,CVA,LCB22,NL4	25.9 	29.1 	33.9 	18.4 
A,CVA,LCB22,NL41	: 	: 	: 	26.4 
A,CVA,LCB22,NL42	: 	: 	: 	25.1 
A,CVA,LCB22,PL	8.7 	7.6 	7.7 	9.5 
A,CVA,LCB22,PL1	28.1 	34.1 	22.9 	: 
A,CVA,LCB22,PL2	40 	50 	49 	37.9 
A,CVA,LCB22,PL21	: 	: 	: 	100 
A,CVA,LCB22,PL22	: 	: 	: 	40.9 
A,CVA,LCB22,PL3	17.8 	16 	16.7 	: 
A,CVA,LCB22,PL4	16.7 	17.3 	14.6 	16.6 
A,CVA,LCB22,PL41	: 	: 	: 	22.5 
A,CVA,LCB22,PL42	: 	: 	: 	25.1 
A,CVA,LCB22,PL43	: 	: 	: 	80.9 
A,CVA,LCB22,PL5	24.9 	17.1 	22.8 	17.9 
A,CVA,LCB22,PL51	: 	: 	: 	26.1 
A,CVA,LCB22,PL52	: 	: 	: 	23.1 
A,CVA,LCB22,PL6	19 	13.4 	15.7 	18.3 
A,CVA,LCB22,PL61	: 	: 	: 	21.3 
A,CVA,LCB22,PL62	: 	: 	: 	50.6 
A,CVA,LCB22,PL63	: 	: 	: 	45 
A,CVA,LCB22,PL7	: 	: 	: 	52.1 
A,CVA,LCB22,PL71	: 	: 	: 	36.4 
A,CVA,LCB22,PL72	: 	: 	: 	79.7 
A,CVA,LCB22,PL8	: 	: 	: 	18.5 
A,CVA,LCB22,PL81	: 	: 	: 	21.7 
A,CVA,LCB22,PL82	: 	: 	: 	33.7 
A,CVA,LCB22,PL9	: 	: 	: 	34.1 
A,CVA,LCB22,PL92	: 	: 	: 	34.1 
A,CVA,LCB22,RO	: 	28.1 	19.7 	32.2 
A,CVA,LCB22,RO1	: 	56.7 	27.9 	23.4 
A,CVA,LCB22,RO11	: 	: 	: 	100.1 
A,CVA,LCB22,RO12	: 	: 	: 	23.9 
A,CVA,LCB22,RO2	: 	36.7 	37.7 	60.2 
A,CVA,LCB22,RO21	: 	: 	: 	60.2 
A,CVA,LCB22,RO3	: 	: 	97.3 	: 
A,CVA,LCB22,RO4	: 	68.4 	44.8 	100 
A,CVA,LCB22,RO42	: 	: 	: 	100 
A,CVA,LCB22,SE	19.7 	16.9 	22.9 	15.1 
A,CVA,LCB22,SE1	: 	55.7 	: 	61.4 
A,CVA,LCB22,SE11	: 	: 	: 	70.9 
A,CVA,LCB22,SE12	: 	: 	: 	100.3 
A,CVA,LCB22,SE2	19.5 	18.2 	22.8 	15.5 
A,CVA,LCB22,SE21	: 	: 	: 	71 
A,CVA,LCB22,SE22	: 	: 	: 	16.1 
A,CVA,LCB22,SE23	: 	: 	: 	100.3 
A,CVA,LCB22,SE3	: 	72.5 	: 	: 
A,CVA,LCB22,SI	: 	: 	: 	100.1 
A,CVA,LCB22,SI0	: 	: 	: 	100.1 
A,CVA,LCB22,SI03	: 	: 	: 	100.1 
A,CVA,LCB22,SK	31.1 	31 	28.2 	41.2 
A,CVA,LCB22,SK0	31.1 	31 	28.2 	41.2 
A,CVA,LCB22,SK01	: 	: 	: 	56.9 
A,CVA,LCB22,SK02	: 	: 	: 	49.6 
A,CVA,LCB22,UK	11.8 	11.7 	12.6 	10.8 
A,CVA,LCB22,UKC	95.7 	: 	: 	: 
A,CVA,LCB22,UKD	: 	103.6 	98.1 	99.9 
A,CVA,LCB22,UKD1	: 	: 	: 	99.9 
A,CVA,LCB22,UKE	36.8 	48.6 	70.3 	41.3 
A,CVA,LCB22,UKE1	: 	: 	: 	100 
A,CVA,LCB22,UKE2	: 	: 	: 	58.1 
A,CVA,LCB22,UKE3	: 	: 	: 	99.9 
A,CVA,LCB22,UKE4	: 	: 	: 	100.6 
A,CVA,LCB22,UKF	26.3 	27.1 	31.6 	28.7 
A,CVA,LCB22,UKF1	: 	: 	: 	100 
A,CVA,LCB22,UKF3	: 	: 	: 	30 
A,CVA,LCB22,UKG	100.1 	96.3 	56.8 	39.1 
A,CVA,LCB22,UKG1	: 	: 	: 	100.1 
A,CVA,LCB22,UKG2	: 	: 	: 	42.5 
A,CVA,LCB22,UKH	14.6 	14.2 	17.8 	13.9 
A,CVA,LCB22,UKH1	: 	: 	: 	14.7 
A,CVA,LCB22,UKH2	: 	: 	: 	52.3 
A,CVA,LCB22,UKH3	: 	: 	: 	70.6 
A,CVA,LCB22,UKJ	100.7 	: 	: 	: 
A,CVA,LCB22,UKK	99.2 	70.5 	40.6 	46.8 
A,CVA,LCB22,UKK2	: 	: 	: 	61.9 
A,CVA,LCB22,UKK4	: 	: 	: 	70.6 
A,CVA,LCB22,UKL	: 	92.6 	66.6 	83.7 
A,CVA,LCB22,UKL1	: 	: 	: 	99.8 
A,CVA,LCB22,UKL2	: 	: 	: 	100.1 
A,CVA,LCB22,UKM	: 	68.6 	40.7 	53.2 
A,CVA,LCB22,UKM5	: 	: 	: 	71.1 
A,CVA,LCB22,UKM7	: 	: 	: 	99.9 
A,CVA,LCB22,UKM9	: 	: 	: 	100.1 
A,CVA,LCB23,AT	43 	55.3 	36.3 	37 
A,CVA,LCB23,AT1	49.3 	62.8 	40.1 	39.2 
A,CVA,LCB23,AT11	: 	: 	: 	100 
A,CVA,LCB23,AT12	: 	: 	: 	41.9 
A,CVA,LCB23,AT3	121.2 	157.4 	88.5 	100.3 
A,CVA,LCB23,AT31	: 	: 	: 	100.3 
A,CVA,LCB23,BE	20.8 	55.6 	40.8 	22.2 
A,CVA,LCB23,BE2	37.8 	68.7 	43.5 	24.7 
A,CVA,LCB23,BE21	: 	: 	: 	57.9 
A,CVA,LCB23,BE22	: 	: 	: 	70.8 
A,CVA,LCB23,BE23	: 	: 	: 	51.8 
A,CVA,LCB23,BE24	: 	: 	: 	70.3 
A,CVA,LCB23,BE25	: 	: 	: 	40.7 
A,CVA,LCB23,BE3	24.7 	95.6 	103.7 	50.3 
A,CVA,LCB23,BE32	: 	: 	: 	71.7 
A,CVA,LCB23,BE33	: 	: 	: 	100 
A,CVA,LCB23,BE35	: 	: 	: 	100 
A,CVA,LCB23,BG	: 	49 	: 	: 
A,CVA,LCB23,BG3	: 	48.9 	: 	: 
A,CVA,LCB23,CY	: 	111.4 	: 	: 
A,CVA,LCB23,CY0	: 	111.4 	: 	: 
A,CVA,LCB23,CZ	57.2 	40.2 	67.8 	71.5 
A,CVA,LCB23,CZ0	57.2 	40.2 	67.8 	71.5 
A,CVA,LCB23,CZ06	: 	: 	: 	71.5 
A,CVA,LCB23,DE	12.6 	21.9 	15.2 	14.2 
A,CVA,LCB23,DE1	72.9 	56.8 	47.7 	59.8 
A,CVA,LCB23,DE11	: 	: 	: 	100.2 
A,CVA,LCB23,DE12	: 	: 	: 	99.8 
A,CVA,LCB23,DE13	: 	: 	: 	100.8 
A,CVA,LCB23,DE2	56.6 	57.1 	30.8 	38 
A,CVA,LCB23,DE21	: 	: 	: 	100 
A,CVA,LCB23,DE22	: 	: 	: 	58.3 
A,CVA,LCB23,DE27	: 	: 	: 	57.7 
A,CVA,LCB23,DE4	55.8 	137 	: 	57.8 
A,CVA,LCB23,DE40	: 	: 	: 	57.8 
A,CVA,LCB23,DE7	41.3 	56.3 	35.4 	70.4 
A,CVA,LCB23,DE71	: 	: 	: 	70.4 
A,CVA,LCB23,DE8	: 	90.6 	144.6 	: 
A,CVA,LCB23,DE9	49.2 	98.3 	36.8 	22 
A,CVA,LCB23,DE91	: 	: 	: 	44.9 
A,CVA,LCB23,DE92	: 	: 	: 	57.7 
A,CVA,LCB23,DE93	: 	: 	: 	35.5 
A,CVA,LCB23,DE94	: 	: 	: 	46.1 
A,CVA,LCB23,DEA	56.2 	62.4 	69.2 	40 
A,CVA,LCB23,DEA2	: 	: 	: 	57.3 
A,CVA,LCB23,DEA3	: 	: 	: 	70.7 
A,CVA,LCB23,DEA4	: 	: 	: 	60.1 
A,CVA,LCB23,DEB	42.9 	67 	51.8 	99.8 
A,CVA,LCB23,DEB1	: 	: 	: 	99.8 
A,CVA,LCB23,DED	43.3 	68.6 	73.6 	80.2 
A,CVA,LCB23,DED2	: 	: 	: 	99.9 
A,CVA,LCB23,DED5	: 	: 	: 	100.2 
A,CVA,LCB23,DEE	18.6 	69.8 	73.6 	46 
A,CVA,LCB23,DEE0	: 	: 	: 	46 
A,CVA,LCB23,DEF	: 	: 	68.7 	37.8 
A,CVA,LCB23,DEF0	: 	: 	: 	37.8 
A,CVA,LCB23,DEG	56.9 	: 	99.2 	: 
A,CVA,LCB23,DK	56.7 	39.8 	85.3 	29 
A,CVA,LCB23,DK0	56.7 	39.8 	85.4 	29 
A,CVA,LCB23,DK03	: 	: 	: 	100 
A,CVA,LCB23,DK04	: 	: 	: 	100 
A,CVA,LCB23,DK05	: 	: 	: 	31.8 
A,CVA,LCB23,EE	: 	99.3 	71.1 	: 
A,CVA,LCB23,EE0	: 	99.3 	71.1 	: 
A,CVA,LCB23,EL	45.3 	69.4 	36.4 	79.2 
A,CVA,LCB23,EL4	77.3 	: 	: 	: 
A,CVA,LCB23,EL5	95.4 	: 	55.6 	100 
A,CVA,LCB23,EL52	: 	: 	: 	100 
A,CVA,LCB23,EL6	67.8 	68.4 	47.9 	100.3 
A,CVA,LCB23,EL64	: 	: 	: 	100.3 
A,CVA,LCB23,ES	16.2 	17.1 	13.7 	17.1 
A,CVA,LCB23,ES1	37.6 	53.8 	53.2 	99.1 
A,CVA,LCB23,ES12	: 	: 	: 	99.1 
A,CVA,LCB23,ES2	79 	: 	87.6 	51.6 
A,CVA,LCB23,ES22	: 	: 	: 	73.8 
A,CVA,LCB23,ES23	: 	: 	: 	100.8 
A,CVA,LCB23,ES24	: 	: 	: 	100 
A,CVA,LCB23,ES3	97.9 	97.1 	: 	100.2 
A,CVA,LCB23,ES30	: 	: 	: 	100.2 
A,CVA,LCB23,ES4	21.8 	24.8 	15.5 	17.7 
A,CVA,LCB23,ES41	: 	: 	: 	33.2 
A,CVA,LCB23,ES42	: 	: 	: 	20.9 
A,CVA,LCB23,ES5	103.5 	51.6 	62.3 	: 
A,CVA,LCB23,ES6	39.5 	32.3 	46.5 	41.1 
A,CVA,LCB23,ES61	: 	: 	: 	41.1 
A,CVA,LCB23,EU27_2007	: 	6.1 	5.8 	5.9 
A,CVA,LCB23,EU27_2020	: 	: 	5.8 	5.7 
A,CVA,LCB23,EU28	: 	: 	5.8 	5.7 
A,CVA,LCB23,EU_V	5.2 	6.3 	5.8 	5.8 
A,CVA,LCB23,FI	30.1 	49.6 	35.5 	32.4 
A,CVA,LCB23,FI1	29.9 	49.6 	35.4 	34 
A,CVA,LCB23,FI19	: 	: 	: 	71.1 
A,CVA,LCB23,FI1B	: 	: 	: 	70.6 
A,CVA,LCB23,FI1C	: 	: 	: 	45.2 
A,CVA,LCB23,FI1D	: 	: 	: 	100 
A,CVA,LCB23,FI2	: 	: 	: 	99.8 
A,CVA,LCB23,FI20	: 	: 	: 	99.8 
A,CVA,LCB23,FR	17.1 	18.7 	19 	15.2 
A,CVA,LCB23,FR1	99.2 	99 	98 	72.6 
A,CVA,LCB23,FR10	: 	: 	: 	72.6 
A,CVA,LCB23,FR2	26.8 	33.1 	32.2 	: 
A,CVA,LCB23,FR3	40.6 	100 	57.2 	: 
A,CVA,LCB23,FR4	: 	84.7 	: 	: 
A,CVA,LCB23,FR5	70.1 	40.4 	34.4 	: 
A,CVA,LCB23,FR6	37 	35.5 	43.8 	: 
A,CVA,LCB23,FR7	50.5 	: 	: 	: 
A,CVA,LCB23,FR8	: 	74.8 	: 	: 
A,CVA,LCB23,FRB	: 	: 	: 	36.7 
A,CVA,LCB23,FRB0	: 	: 	: 	36.7 
A,CVA,LCB23,FRC	: 	: 	: 	100 
A,CVA,LCB23,FRC1	: 	: 	: 	100 
A,CVA,LCB23,FRD	: 	: 	: 	50.5 
A,CVA,LCB23,FRD1	: 	: 	: 	71.4 
A,CVA,LCB23,FRD2	: 	: 	: 	71.5 
A,CVA,LCB23,FRE	: 	: 	: 	22.5 
A,CVA,LCB23,FRE1	: 	: 	: 	26.3 
A,CVA,LCB23,FRE2	: 	: 	: 	43.1 
A,CVA,LCB23,FRF	: 	: 	: 	80.1 
A,CVA,LCB23,FRF1	: 	: 	: 	100.1 
A,CVA,LCB23,FRF2	: 	: 	: 	100 
A,CVA,LCB23,FRG	: 	: 	: 	71.4 
A,CVA,LCB23,FRG0	: 	: 	: 	71.4 
A,CVA,LCB23,FRH	: 	: 	: 	41.3 
A,CVA,LCB23,FRH0	: 	: 	: 	41.3 
A,CVA,LCB23,FRI	: 	: 	: 	100.2 
A,CVA,LCB23,FRI1	: 	: 	: 	100.2 
A,CVA,LCB23,FRJ	: 	: 	: 	77.3 
A,CVA,LCB23,FRJ1	: 	: 	: 	101.8 
A,CVA,LCB23,FRJ2	: 	: 	: 	100 
A,CVA,LCB23,FRK	: 	: 	: 	100 
A,CVA,LCB23,FRK2	: 	: 	: 	100 
A,CVA,LCB23,HR	: 	: 	98.6 	56.6 
A,CVA,LCB23,HR0	: 	: 	98.6 	56.6 
A,CVA,LCB23,HR03	: 	: 	: 	70.8 
A,CVA,LCB23,HR04	: 	: 	: 	75.9 
A,CVA,LCB23,HU	28.2 	56.6 	34.8 	35.2 
A,CVA,LCB23,HU1	: 	: 	97.7 	76.8 
A,CVA,LCB23,HU12	: 	: 	: 	76.8 
A,CVA,LCB23,HU2	43.4 	98.3 	60.8 	53.7 
A,CVA,LCB23,HU22	: 	: 	: 	100 
A,CVA,LCB23,HU23	: 	: 	: 	62.5 
A,CVA,LCB23,HU3	37.1 	69.4 	46.7 	49.8 
A,CVA,LCB23,HU33	: 	: 	: 	49.8 
A,CVA,LCB23,IE	100.5 	99.4 	65.6 	42.6 
A,CVA,LCB23,IE0	100.5 	99.4 	65.6 	42.6 
A,CVA,LCB23,IE05	: 	: 	: 	59 
A,CVA,LCB23,IE06	: 	: 	: 	61.3 
A,CVA,LCB23,IT	29.8 	27 	21.7 	22.7 
A,CVA,LCB23,ITC	81.2 	100.5 	98.4 	: 
A,CVA,LCB23,ITF	44.2 	71.6 	43.1 	42.3 
A,CVA,LCB23,ITF1	: 	: 	: 	71.3 
A,CVA,LCB23,ITF2	: 	: 	: 	100.4 
A,CVA,LCB23,ITF4	: 	: 	: 	101.5 
A,CVA,LCB23,ITF6	: 	: 	: 	73.2 
A,CVA,LCB23,ITG	: 	60.9 	41.5 	45.4 
A,CVA,LCB23,ITG1	: 	: 	: 	45.4 
A,CVA,LCB23,ITH	49.2 	38 	35.1 	33.4 
A,CVA,LCB23,ITH5	: 	: 	: 	33.4 
A,CVA,LCB23,ITI	98.5 	97.5 	98.1 	74.6 
A,CVA,LCB23,ITI3	: 	: 	: 	100.4 
A,CVA,LCB23,ITI4	: 	: 	: 	100.3 
A,CVA,LCB23,LT	29.6 	20.4 	45.3 	64.5 
A,CVA,LCB23,LT0	29.6 	20.4 	45.3 	64.5 
A,CVA,LCB23,LT02	: 	: 	: 	64.5 
A,CVA,LCB23,LV	69.7 	99.6 	49.6 	52 
A,CVA,LCB23,LV0	69.7 	99.6 	49.6 	52 
A,CVA,LCB23,LV00	: 	: 	: 	52 
A,CVA,LCB23,MT	: 	: 	64.4 	70.7 
A,CVA,LCB23,MT0	: 	: 	64.4 	70.7 
A,CVA,LCB23,MT00	: 	: 	: 	70.7 
A,CVA,LCB23,NL	17.6 	18.9 	19.5 	12.1 
A,CVA,LCB23,NL1	70.8 	: 	73.4 	41.9 
A,CVA,LCB23,NL12	: 	: 	: 	71.7 
A,CVA,LCB23,NL13	: 	: 	: 	50.2 
A,CVA,LCB23,NL2	33.1 	31.7 	34.3 	22.4 
A,CVA,LCB23,NL21	: 	: 	: 	100.1 
A,CVA,LCB23,NL22	: 	: 	: 	100.1 
A,CVA,LCB23,NL23	: 	: 	: 	23.6 
A,CVA,LCB23,NL3	42.7 	26.4 	34.7 	18.9 
A,CVA,LCB23,NL32	: 	: 	: 	48.7 
A,CVA,LCB23,NL33	: 	: 	: 	38.7 
A,CVA,LCB23,NL34	: 	: 	: 	23.9 
A,CVA,LCB23,NL4	24.6 	46.4 	34.2 	25.4 
A,CVA,LCB23,NL41	: 	: 	: 	28.3 
A,CVA,LCB23,NL42	: 	: 	: 	57.6 
A,CVA,LCB23,PL	12.6 	16.8 	18.8 	15.7 
A,CVA,LCB23,PL1	20.8 	32.1 	45.1 	: 
A,CVA,LCB23,PL2	32.8 	40.8 	84.4 	35.2 
A,CVA,LCB23,PL21	: 	: 	: 	35.2 
A,CVA,LCB23,PL3	34.8 	43.3 	36.6 	: 
A,CVA,LCB23,PL4	28.6 	57.6 	40.2 	64 
A,CVA,LCB23,PL41	: 	: 	: 	75.3 
A,CVA,LCB23,PL42	: 	: 	: 	100 
A,CVA,LCB23,PL5	69.1 	99.9 	98.6 	100 
A,CVA,LCB23,PL51	: 	: 	: 	100 
A,CVA,LCB23,PL6	35.1 	31.1 	37.2 	34.3 
A,CVA,LCB23,PL61	: 	: 	: 	34.3 
A,CVA,LCB23,PL7	: 	: 	: 	39.8 
A,CVA,LCB23,PL71	: 	: 	: 	70.7 
A,CVA,LCB23,PL72	: 	: 	: 	45 
A,CVA,LCB23,PL8	: 	: 	: 	28.2 
A,CVA,LCB23,PL81	: 	: 	: 	44.7 
A,CVA,LCB23,PL82	: 	: 	: 	41.3 
A,CVA,LCB23,PL84	: 	: 	: 	70.9 
A,CVA,LCB23,PL9	: 	: 	: 	44.9 
A,CVA,LCB23,PL91	: 	: 	: 	50.2 
A,CVA,LCB23,PL92	: 	: 	: 	99.9 
A,CVA,LCB23,PT	48.8 	34.7 	39.5 	59.7 
A,CVA,LCB23,PT1	48.8 	34.7 	39.5 	59.7 
A,CVA,LCB23,PT11	: 	: 	: 	100.2 
A,CVA,LCB23,PT16	: 	: 	: 	100.1 
A,CVA,LCB23,PT18	: 	: 	: 	100.1 
A,CVA,LCB23,RO	: 	32 	39.5 	37.9 
A,CVA,LCB23,RO1	: 	63.3 	68.6 	38.6 
A,CVA,LCB23,RO11	: 	: 	: 	57.8 
